V160001_orig,p_trump,p_clinton,V162062x,V161310x,V162174,V161126,V161158x,V161244,V161267,V161342,V162256,V162125x,V161010d
400497,0.951506835,0.048493165,-2,1,-6,7,7,2,43,2,-6,-6,18
400498,0.83372247,0.16627753,2,1,1,5,5,1,31,1,1,1,4
400499,0.313446839,0.686553161,2,1,1,6,4,2,76,2,1,2,6
400500,0.718072695,0.281927305,3,1,1,4,4,1,-9,2,2,1,40
400501,0.950486855,0.049513145,-2,1,1,99,5,1,60,1,3,1,18
400503,0.9752692,0.0247308,2,1,1,6,7,1,74,2,2,1,48
400504,0.005412471,0.994587529,1,2,1,3,1,2,39,2,2,4,6
400505,0.03659028,0.96340972,1,1,1,1,1,2,34,1,2,4,48
400509,0.223362015,0.776637985,1,1,1,4,3,2,63,1,2,1,55
400514,0.033660306,0.966339694,1,1,1,2,1,2,61,1,1,2,42
400517,0.959190971,0.040809029,-2,3,2,7,5,1,77,1,2,1,39
400523,0.168739418,0.831260582,-2,1,1,4,4,2,39,2,3,4,32
400528,0.016451227,0.983548773,-2,2,1,99,1,1,48,2,2,4,13
400530,0.041394845,0.958605155,1,1,1,3,1,2,35,1,1,4,17
400531,0.362678218,0.637321782,2,1,1,5,5,1,59,1,3,4,9
400532,0.967949921,0.032050079,-2,1,-6,7,7,1,64,2,-6,-6,18
400533,0.647755897,0.352244103,2,1,1,6,4,1,56,1,1,2,27
400534,0.05134398,0.94865602,-2,1,-6,99,1,2,21,2,-6,-6,45
400535,0.749377332,0.250622668,-2,1,-6,99,4,2,44,1,-6,-6,33
400536,0.32219248,0.67780752,-2,1,2,4,4,2,64,1,4,3,24
400542,0.506346075,0.493653925,2,3,1,99,6,1,37,2,1,1,36
400543,0.027341242,0.972658758,1,1,1,2,1,2,64,1,1,4,4
400544,0.912006368,0.087993632,-2,6,-6,6,7,1,64,2,-6,-6,37
400546,0.574213219,0.425786781,-2,1,-7,3,4,1,61,2,-7,-7,29
400549,0.891912178,0.108087822,-2,1,1,4,5,2,46,1,2,1,47
400551,0.041669926,0.958330074,1,2,2,2,1,1,36,1,3,4,37
400553,0.419210316,0.580789684,-2,1,1,4,5,2,56,2,3,1,35
400557,0.986168841,0.013831159,5,1,1,6,7,1,67,1,2,1,49
400560,0.814810621,0.185189379,2,1,1,4,7,1,82,2,3,1,5
400561,0.033809474,0.966190526,-2,1,1,99,1,1,23,1,3,4,36
400563,0.688277119,0.311722881,2,1,1,99,6,1,45,2,2,1,39
400564,0.453414347,0.546585653,1,1,1,4,2,1,64,2,4,1,39
400565,0.441506428,0.558493572,2,5,1,5,6,2,33,1,1,2,48
400566,0.052995318,0.947004682,1,1,1,4,3,2,59,1,2,4,35
400567,0.304475361,0.695524639,2,1,1,99,2,1,53,2,2,1,26
400572,0.019397935,0.980602065,1,2,1,2,1,1,57,2,2,1,37
400573,0.319816952,0.680183048,1,1,1,3,1,2,84,2,1,1,21
400576,0.811975333,0.188024667,-2,1,-7,99,7,1,64,2,-7,-7,35
400578,0.819020237,0.180979763,-2,5,-6,4,7,1,42,1,-6,-6,35
400583,0.93599729,0.06400271,2,1,1,6,5,2,66,1,2,1,37
400587,0.924940082,0.075059918,-2,1,-6,7,7,1,56,2,-6,-6,12
400588,0.149443121,0.850556879,5,-2,1,99,4,1,-9,-9,4,6,50
400591,0.640796713,0.359203287,-2,1,-6,99,4,1,20,2,-6,-6,30
400592,0.985691107,0.014308893,-2,1,1,6,7,2,49,1,1,1,26
400594,0.607667861,0.392332139,2,1,2,99,4,2,60,1,4,4,39
400596,0.034913473,0.965086527,1,1,1,4,1,1,44,1,1,2,6
400598,0.823276979,0.176723021,3,1,2,99,2,1,24,1,1,1,21
400600,0.28225806,0.71774194,2,-2,1,3,5,1,29,2,3,2,39
400603,0.97885036,0.02114964,2,1,1,6,7,1,65,2,2,1,39
400604,0.826611941,0.173388059,2,5,1,6,5,1,45,1,2,1,24
400605,0.85554237,0.14445763,2,1,1,5,5,1,39,1,2,1,51
400607,0.433057743,0.566942257,-2,1,1,4,4,2,35,1,2,4,48
400609,0.251735437,0.748264563,-2,5,1,6,2,1,48,2,1,2,48
400614,0.043690424,0.956309576,1,5,1,99,1,2,62,2,3,2,34
400618,0.609893875,0.390106125,2,1,1,5,2,1,66,2,2,1,54
400627,0.025794166,0.974205834,1,1,1,5,3,1,69,2,2,2,25
400628,0.971835835,0.028164165,-2,1,-7,6,7,2,68,1,-7,-7,48
400629,0.600771294,0.399228706,2,1,1,99,4,2,73,2,4,1,26
400630,0.985439012,0.014560988,2,1,1,6,7,1,58,1,2,1,48
400636,0.073980659,0.926019341,-2,1,1,99,1,2,54,2,2,1,42
400637,0.403458606,0.596541394,4,1,1,4,2,1,70,2,3,1,26
400648,0.054608028,0.945391972,2,1,1,2,6,2,50,2,2,1,6
400649,0.861535077,0.138464923,2,5,1,6,5,1,69,1,2,1,32
400651,0.099587439,0.900412561,1,1,2,4,2,2,44,2,4,2,34
400653,0.087131803,0.912868197,-2,2,1,99,2,1,56,2,3,2,37
400654,0.012203539,0.987796461,1,1,1,99,1,2,59,2,2,4,6
400657,0.04415214,0.95584786,1,1,1,2,1,1,53,1,1,1,53
400658,0.002946857,0.997053143,1,2,1,2,1,1,60,2,2,4,6
400660,0.04500985,0.95499015,-2,5,1,5,3,2,58,2,4,2,25
400663,0.064834178,0.935165822,1,6,1,4,4,2,31,1,2,3,6
400667,0.641643501,0.358356499,-2,1,1,99,6,2,33,1,3,1,24
400668,0.450369155,0.549630845,2,1,1,5,4,2,48,1,4,1,6
400669,0.051324696,0.948675304,-2,3,-6,99,1,2,54,1,-6,-6,53
400671,0.340887708,0.659112292,2,3,1,5,6,1,46,2,3,1,34
400677,0.504638323,0.495361677,-2,1,1,3,4,1,34,1,2,3,48
400678,0.027915113,0.972084887,-2,2,-6,99,1,1,32,1,-6,-6,24
400679,0.091659843,0.908340157,1,1,1,4,1,1,35,1,1,1,36
400680,0.078521805,0.921478195,-2,5,1,4,3,1,36,1,1,4,48
400683,0.0234694,0.9765306,1,1,1,99,1,1,80,2,2,1,25
400685,0.922985402,0.077014598,-2,1,-6,99,7,1,31,2,-6,-6,29
400686,0.68939621,0.31060379,-2,3,1,6,6,1,68,1,2,1,6
400689,0.142232602,0.857767398,-2,3,-6,4,2,1,65,2,-6,-6,4
400691,0.047211157,0.952788843,1,2,1,4,1,1,40,1,1,2,45
400693,0.271179118,0.728820882,-2,5,2,99,2,2,20,1,3,2,48
400696,0.807267715,0.192732285,-2,1,2,99,6,1,58,1,4,1,13
400697,0.559551829,0.440448171,2,1,1,5,6,1,43,1,2,1,8
400699,0.127065813,0.872934187,1,1,1,99,1,2,36,1,2,1,42
400703,0.988508051,0.011491949,2,1,1,6,7,1,49,1,1,1,16
400704,0.851214916,0.148785084,-2,1,-6,6,5,1,20,1,-6,-6,56
400705,0.982909912,0.017090088,2,1,1,6,7,2,56,1,2,1,48
400706,0.452867172,0.547132828,3,1,1,4,5,2,46,2,2,3,56
400707,0.724963282,0.275036718,2,1,1,6,5,2,76,2,2,1,53
400708,0.057160633,0.942839367,1,5,2,3,1,2,19,1,3,4,32
400712,0.343349276,0.656650724,2,1,1,99,4,2,32,2,2,1,24
400717,0.687100627,0.312899373,-2,1,-6,99,4,2,36,1,-6,-6,53
400719,0.071379147,0.928620853,1,1,1,1,2,2,39,2,2,3,29
400727,0.907269987,0.092730013,2,1,1,6,5,1,59,1,2,1,24
400728,0.006502234,0.993497766,1,1,1,2,3,1,41,2,1,6,12
400732,0.202230671,0.797769329,-2,5,1,99,4,2,34,1,2,2,34
400733,0.45357363,0.54642637,2,1,1,99,6,1,30,2,4,1,17
400735,0.847630918,0.152369082,2,1,1,7,6,1,39,2,1,1,28
400737,0.933805392,0.066194608,-2,-2,1,5,7,1,-9,1,1,1,40
400738,0.825232263,0.174767737,2,1,1,6,4,1,57,2,2,2,18
400739,0.047932896,0.952067104,-2,2,1,99,1,1,33,1,4,2,36
400740,0.01173581,0.98826419,-2,1,1,2,3,2,35,2,2,2,36
400742,0.269922247,0.730077753,1,1,1,4,2,2,57,2,2,1,51
400745,0.894706649,0.105293351,2,1,1,4,7,2,59,1,2,1,12
400750,0.970738569,0.029261431,2,1,1,7,7,1,85,1,1,1,4
400753,0.983835948,0.016164052,2,1,1,6,7,1,74,1,2,1,13
400755,0.024700885,0.975299115,1,1,1,3,2,1,31,2,2,4,8
400756,0.215004582,0.784995418,1,5,2,99,2,2,21,1,2,1,12
400757,0.315983023,0.684016977,1,2,1,7,1,1,26,1,4,1,6
400758,0.979246489,0.020753511,2,1,2,6,7,1,68,1,3,1,18
400759,0.89003867,0.10996133,-2,1,1,4,5,1,31,1,3,1,30
400764,0.883074794,0.116925206,5,1,1,6,7,2,87,2,2,1,6
400765,0.043250759,0.956749241,-2,1,2,5,3,2,22,1,3,2,25
400766,0.149904754,0.850095246,-2,1,-6,4,4,2,56,2,-6,-6,41
400768,0.015131402,0.984868598,1,1,1,1,1,2,32,2,2,4,55
400772,0.723596751,0.276403249,1,1,1,5,6,1,63,1,1,1,36
400773,0.022095368,0.977904632,-2,3,-6,99,1,1,40,2,-6,-6,6
400775,0.033593425,0.966406575,1,1,1,1,3,2,33,3,1,6,19
400777,0.14794238,0.85205762,2,1,1,4,3,1,55,2,2,1,23
400780,0.807051952,0.192948048,-2,4,-6,99,4,2,27,1,-6,-6,40
400783,0.9407508,0.0592492,5,1,1,4,7,1,55,1,1,1,36
400788,0.986348282,0.013651718,2,1,1,6,7,1,69,1,2,1,1
400789,0.081288381,0.918711619,-2,2,-6,4,1,1,86,2,-6,-6,12
400796,0.968423692,0.031576308,2,1,1,6,7,1,80,2,2,1,19
400798,0.013317298,0.986682702,1,5,1,2,1,2,51,2,2,2,11
400802,0.13310511,0.86689489,1,1,1,3,1,2,61,2,2,1,37
400806,0.627097415,0.372902585,-2,-2,-6,6,4,1,-9,2,-6,-6,22
400809,0.190832155,0.809167845,1,2,2,3,1,1,63,1,3,4,22
400815,0.21815848,0.78184152,1,1,1,4,3,2,71,1,3,1,26
400820,0.216985666,0.783014334,1,1,2,4,2,2,46,1,3,1,6
400823,0.449633313,0.550366687,-2,3,-6,4,4,1,61,2,-6,-6,13
400829,0.959901874,0.040098126,-2,1,-6,6,7,2,62,1,-6,-6,19
400831,0.984501111,0.015498889,-2,1,-6,6,7,2,71,1,-6,-6,47
400833,0.21896571,0.78103429,1,1,2,2,1,2,34,2,3,2,30
400834,0.196969705,0.803030295,-2,5,1,4,2,1,25,1,3,2,48
400836,0.041169345,0.958830655,-2,1,-6,2,1,1,61,1,-6,-6,27
400841,0.86274762,0.13725238,2,1,1,6,5,2,49,2,1,1,22
400846,0.867418009,0.132581991,2,6,1,6,7,2,61,2,1,1,12
400857,0.197782688,0.802217312,-2,6,-6,99,3,1,90,3,-6,-6,42
400858,0.450524695,0.549475305,2,1,1,6,6,1,39,1,2,2,6
400860,0.005772084,0.994227916,1,1,1,1,3,2,20,2,2,4,6
400862,0.238896066,0.761103934,-2,2,-6,99,2,1,30,2,-6,-6,48
400863,0.930250505,0.069749495,2,1,2,7,7,2,72,1,2,2,22
400866,0.061625547,0.938374453,1,1,2,2,1,2,76,1,1,4,42
400870,0.954991053,0.045008947,2,1,1,4,7,1,-9,1,2,1,21
400871,0.942804581,0.057195419,2,1,1,7,7,1,-9,2,3,1,45
400879,0.015742961,0.984257039,1,2,1,2,1,1,41,1,1,4,48
400880,0.027175074,0.972824926,1,2,1,99,1,1,50,2,2,4,47
400881,0.02275494,0.97724506,1,1,1,1,1,1,73,2,1,1,6
400886,0.314104984,0.685895016,3,1,1,99,2,2,32,1,3,1,24
400887,0.840161887,0.159838113,2,3,1,6,5,1,67,1,2,1,6
400892,0.325787656,0.674212344,-2,1,-6,5,2,1,62,1,-6,-6,34
400894,0.159619974,0.840380026,-2,1,1,3,3,1,56,2,3,1,51
400896,0.034479524,0.965520476,-2,1,-6,2,3,2,24,1,-6,-6,53
400898,0.978674599,0.021325401,2,1,1,6,7,1,59,2,2,1,16
400899,0.528525272,0.471474728,2,1,1,99,2,2,34,2,2,1,21
400905,0.858072148,0.141927852,-2,1,2,4,7,1,20,2,2,2,18
400912,0.070059152,0.929940848,1,1,2,4,3,1,70,2,3,1,8
400913,0.045116441,0.954883559,1,1,1,2,1,1,57,1,2,2,37
400914,0.547154988,0.452845012,-2,1,2,4,4,1,54,2,3,2,18
400917,0.163181249,0.836818751,1,1,1,3,2,1,35,2,2,2,33
400922,0.155188341,0.844811659,-2,2,1,99,3,1,53,1,2,1,47
400923,0.302814965,0.697185035,1,6,1,99,2,1,67,2,3,1,26
400925,0.084966656,0.915033344,-2,1,1,99,1,2,21,2,2,1,37
400926,0.117231843,0.882768157,-2,5,1,4,2,1,20,2,3,2,48
400927,0.602007389,0.397992611,-2,1,1,4,4,2,23,1,1,1,12
400929,0.021218586,0.978781414,-2,1,-7,4,3,2,40,2,-7,-7,6
400931,0.987574562,0.012425438,2,1,1,6,7,1,58,2,1,1,18
400934,0.876122291,0.123877709,2,1,1,6,7,1,81,2,4,1,56
400935,0.186197913,0.813802087,1,2,2,99,2,1,61,2,3,2,45
400937,0.732390173,0.267609827,2,1,2,99,6,1,55,2,3,1,13
400938,0.113880349,0.886119651,1,1,2,99,3,2,58,2,2,1,32
400941,0.954115812,0.045884188,2,1,1,6,7,1,40,2,2,2,1
400945,0.979774395,0.020225605,2,1,1,7,7,1,62,2,2,1,48
400947,0.109818217,0.890181783,1,1,1,4,2,2,36,2,2,6,48
400948,0.312624295,0.687375705,-2,2,-6,2,2,1,25,1,-6,-6,22
400950,0.762286862,0.237713138,2,6,1,4,7,1,62,-9,3,2,20
400952,0.247999484,0.752000516,3,1,2,99,2,2,57,2,4,2,5
400954,0.323106355,0.676893645,-2,1,-6,99,2,2,71,2,-6,-6,42
400958,0.509935884,0.490064116,2,1,1,6,6,1,63,1,2,2,6
400959,0.875696822,0.124303178,-2,1,-6,6,4,1,23,1,-6,-6,17
400960,0.386824554,0.613175446,-2,1,1,3,6,2,34,1,4,4,39
400963,0.746911365,0.253088635,2,1,1,99,6,2,20,2,1,1,48
400965,0.269474961,0.730525039,2,1,1,5,4,2,32,1,3,2,24
400967,0.038198445,0.961801555,-2,6,-6,99,1,1,39,2,-6,-6,42
400968,0.964963727,0.035036273,2,1,2,99,7,2,59,1,2,1,34
400969,0.411007277,0.588992723,-2,1,-6,3,1,1,-9,1,-6,-6,31
400971,0.985920174,0.014079826,2,1,1,7,7,1,52,2,1,1,54
400977,0.011998064,0.988001936,1,2,1,99,1,1,65,2,2,2,36
400979,0.07235015,0.92764985,-2,3,2,4,2,2,21,2,2,4,48
400981,0.068153357,0.931846643,-2,6,-6,4,6,1,34,2,-6,-6,6
400984,0.684104213,0.315895787,-2,1,1,5,6,1,60,2,2,1,13
400988,0.923127023,0.076872977,2,1,1,6,7,2,63,2,2,1,4
400989,0.175181431,0.824818569,-2,1,1,-9,3,1,41,1,1,2,29
400991,0.683568484,0.316431516,2,1,1,99,6,1,57,2,2,1,37
400994,0.033465321,0.966534679,1,5,1,99,1,1,51,2,2,1,12
400997,0.095923388,0.904076612,1,1,1,4,2,2,67,1,2,2,9
400999,0.04181182,0.95818818,1,1,1,2,3,1,29,2,2,4,33
401001,0.458181696,0.541818304,2,1,2,4,4,2,66,1,2,1,12
401003,0.811791751,0.188208249,-2,1,2,99,4,2,21,1,4,1,56
401005,0.675287339,0.324712661,2,1,1,4,4,2,-9,1,2,1,55
401007,0.791433741,0.208566259,-2,1,2,99,4,2,58,2,4,1,42
401009,0.89986888,0.10013112,2,1,1,5,5,1,61,1,1,1,36
401010,0.153597158,0.846402842,1,2,1,99,2,1,31,2,4,4,19
401011,0.049913452,0.950086548,1,5,1,4,2,1,21,2,2,1,6
401013,0.775315436,0.224684564,-2,1,2,4,4,2,35,1,3,1,40
401019,0.976985698,0.023014302,2,1,1,7,7,1,30,1,2,1,51
401020,0.065030889,0.934969111,1,-2,1,99,1,1,-9,2,2,1,37
401021,0.011633234,0.988366766,-2,2,1,4,1,1,52,1,1,4,24
401022,0.98691986,0.01308014,2,1,1,7,7,1,88,1,2,1,39
401028,0.939285684,0.060714316,-2,1,-6,6,7,2,57,2,-6,-6,39
401029,0.434926594,0.565073406,-2,1,1,4,2,2,60,1,2,1,39
401030,0.323860773,0.676139227,1,1,1,3,2,1,64,2,2,1,42
401034,0.90327654,0.09672346,2,1,1,6,5,1,63,1,1,1,8
401035,0.027160134,0.972839866,-2,1,-7,2,1,2,41,2,-7,-7,53
401037,0.529897418,0.470102582,-2,1,-6,6,6,1,62,2,-6,-6,4
401039,0.442730469,0.557269531,3,1,1,4,3,2,29,2,3,1,54
401041,0.893870524,0.106129476,5,1,1,5,6,1,66,1,2,1,47
401042,0.040604175,0.959395825,1,2,1,4,1,1,83,1,2,1,17
401043,0.977765277,0.022234723,2,5,1,7,7,1,49,1,1,1,29
401048,0.987836529,0.012163471,2,1,1,99,7,1,65,1,2,1,31
401049,0.014368178,0.985631822,1,1,1,2,1,1,37,2,2,6,51
401051,0.72473523,0.27526477,-2,5,2,99,4,1,30,1,2,1,48
401054,0.9142578,0.0857422,-2,3,-6,99,6,1,71,1,-6,-6,49
401055,0.072127132,0.927872868,-2,1,-6,3,1,1,56,2,-6,-6,17
401058,0.160911316,0.839088684,-2,1,-6,3,3,1,53,2,-6,-6,20
401059,0.848834365,0.151165635,1,1,1,4,4,1,64,1,1,1,47
401062,0.938817363,0.061182637,-2,1,-6,6,5,1,60,1,-6,-6,22
401068,0.511659176,0.488340824,-2,1,-6,4,4,2,46,2,-6,-6,18
401070,0.714976715,0.285023285,-2,1,2,99,-9,1,57,2,4,2,13
401071,0.254301536,0.745698464,2,1,1,5,6,1,33,2,2,2,12
401072,0.248100946,0.751899054,2,1,1,6,2,2,72,2,2,1,34
401073,0.871759187,0.128240813,2,1,2,6,7,1,71,2,2,1,6
401074,0.944488584,0.055511416,-2,1,-6,99,7,1,37,1,-6,-6,53
401076,0.399404307,0.600595693,-2,6,2,99,2,1,37,1,4,1,25
401080,0.03629031,0.96370969,-2,1,-6,2,1,2,69,2,-6,-6,35
401082,0.373334176,0.626665824,5,1,1,4,4,1,30,1,2,1,8
401083,0.280126874,0.719873126,1,6,1,4,2,1,21,2,3,1,39
401086,0.128905619,0.871094381,2,5,1,4,2,1,45,1,2,1,8
401089,0.049225476,0.950774524,-2,5,1,4,2,1,40,2,3,3,6
401090,0.007316966,0.992683034,1,2,1,99,1,2,49,2,2,4,24
401094,0.441593576,0.558406424,2,1,1,4,4,1,57,1,1,2,26
401095,0.01893076,0.98106924,1,1,1,2,1,2,25,2,2,5,17
401100,0.72799858,0.27200142,2,1,1,6,5,1,35,2,2,2,29
401102,0.057377782,0.942622218,1,5,2,2,2,2,33,1,3,1,25
401103,0.22320986,0.77679014,1,1,1,4,3,1,41,2,2,1,29
401104,0.0060455,0.9939545,1,1,1,2,1,2,67,2,2,4,6
401110,0.980358833,0.019641167,-2,1,1,6,7,2,27,1,2,1,42
401111,0.025286952,0.974713048,1,1,1,1,1,2,47,2,1,1,41
401112,0.627962047,0.372037953,-2,1,2,99,4,2,23,2,2,2,45
401116,0.767980937,0.232019063,-2,4,-7,6,6,2,-9,2,-7,-7,48
401117,0.821792247,0.178207753,-2,1,1,4,6,1,18,1,2,1,31
401122,0.851770931,0.148229069,2,6,1,5,5,1,35,1,2,1,1
401127,0.035239057,0.964760943,1,3,2,2,2,1,53,2,2,1,34
401128,0.082399499,0.917600501,1,1,1,99,1,1,62,2,2,1,55
401130,0.874407441,0.125592559,2,1,2,4,7,1,25,1,3,2,42
401132,0.022564175,0.977435825,1,1,1,4,3,2,72,2,1,2,24
401134,0.57757362,0.42242638,2,1,1,5,6,1,22,1,3,1,24
401135,0.036053569,0.963946431,-2,5,-6,2,1,2,45,2,-6,-6,18
401136,0.449824564,0.550175436,-2,3,-7,4,6,2,-9,1,-7,-7,6
401142,0.538101523,0.461898477,4,6,2,99,4,1,33,1,2,4,37
401143,0.118828675,0.881171325,-2,6,-6,3,1,1,52,2,-6,-6,40
401144,0.088403284,0.911596716,1,5,1,99,2,2,49,2,2,1,12
401145,0.200737493,0.799262507,1,5,1,6,1,1,18,2,2,2,49
401150,0.071437456,0.928562544,-2,5,2,6,2,1,21,2,4,4,8
401151,0.902212495,0.097787505,-2,1,1,6,4,1,46,1,4,1,45
401152,0.842031112,0.157968888,2,5,1,6,5,1,55,1,2,1,12
401153,0.16187689,0.83812311,1,1,2,4,2,1,50,1,2,2,17
401155,0.912941351,0.087058649,-2,1,1,6,5,1,64,1,2,1,17
401159,0.309548476,0.690451524,1,1,1,4,4,2,41,2,2,1,4
401161,0.51820537,0.48179463,1,1,1,5,6,1,31,1,2,1,6
401163,0.803081055,0.196918945,2,1,1,4,7,1,82,2,2,1,12
401164,0.979821337,0.020178663,2,1,1,6,7,1,58,1,2,1,2
401167,0.038633338,0.961366662,1,1,1,5,3,1,68,2,2,1,25
401169,0.029892876,0.970107124,2,1,1,3,3,2,60,1,1,4,6
401174,0.02412525,0.97587475,1,2,1,4,2,1,47,1,2,4,6
401178,0.989274469,0.010725531,2,1,1,7,7,1,64,1,1,1,1
401180,0.89049097,0.10950903,-2,1,-6,6,7,1,28,2,-6,-6,48
401183,0.933852192,0.066147808,2,1,1,6,7,2,74,2,1,1,12
401184,0.706799001,0.293200999,2,1,1,5,5,2,71,1,2,1,6
401185,0.816103713,0.183896287,2,1,1,99,5,1,54,1,2,1,41
401188,0.957407536,0.042592464,2,1,1,6,7,1,39,1,1,2,12
401191,0.071286655,0.928713345,-2,5,2,99,1,1,68,1,2,1,34
401195,0.154982298,0.845017702,4,1,1,3,3,1,20,1,2,4,26
401196,0.066221375,0.933778625,1,1,-6,4,1,2,65,2,-6,-6,17
401200,0.883743489,0.116256511,2,1,1,4,5,2,51,1,2,1,48
401201,0.441700464,0.558299536,-2,1,1,4,5,2,31,2,3,4,48
401207,0.957682613,0.042317387,2,1,1,6,7,1,43,2,1,1,22
401210,0.039968809,0.960031191,-2,6,1,99,1,1,36,2,2,4,13
401211,0.022132906,0.977867094,-2,1,1,2,1,1,58,2,2,4,39
401214,0.211365542,0.788634458,1,1,1,3,2,1,82,2,3,2,55
401215,0.690590944,0.309409056,3,1,1,4,5,1,62,2,2,2,16
401219,0.020123917,0.979876083,1,1,1,1,1,2,53,1,1,3,6
401220,0.115341778,0.884658222,-2,1,-6,4,6,2,34,2,-6,-6,53
401226,0.698799211,0.301200789,2,1,2,4,6,1,56,1,3,1,29
401227,0.019216072,0.980783928,-2,1,1,2,2,2,54,2,2,2,12
401230,0.968217369,0.031782631,2,1,1,6,7,1,72,2,3,1,18
401233,0.929873106,0.070126894,2,1,1,99,7,2,54,2,2,1,25
401235,0.727902315,0.272097685,-2,1,1,4,4,1,59,1,2,1,29
401236,0.622333293,0.377666707,-2,1,-6,99,6,2,74,2,-6,-6,37
401238,0.530264897,0.469735103,-2,1,-6,4,6,1,73,2,-6,-6,45
401239,0.876048172,0.123951828,-2,1,2,99,4,1,58,2,4,1,54
401243,0.743579005,0.256420995,2,5,1,6,4,1,74,1,2,1,12
401244,0.132367871,0.867632129,-2,5,1,3,4,1,49,2,2,1,35
401245,0.033134713,0.966865287,5,5,1,2,1,2,25,1,2,4,29
401247,0.990785805,0.009214195,2,1,1,6,7,1,68,1,1,1,39
401248,0.374692273,0.625307727,2,1,1,5,6,1,42,1,2,2,27
401252,0.955957397,0.044042603,2,1,2,99,7,1,84,2,3,1,18
401257,0.477314682,0.522685318,-2,1,2,4,2,1,35,2,4,1,39
401258,0.399094926,0.600905074,-2,3,1,99,6,1,19,1,3,2,36
401260,0.058745831,0.941254169,-2,2,2,4,1,1,38,1,2,4,39
401261,0.487987195,0.512012805,3,3,1,6,6,1,46,1,3,4,17
401263,0.075708002,0.924291998,-2,1,1,3,1,1,52,2,2,1,26
401267,0.471531806,0.528468194,-2,1,2,99,4,2,62,2,3,2,26
401270,0.888233578,0.111766422,2,1,1,5,5,1,52,1,1,1,36
401271,0.007059617,0.992940383,1,1,1,2,1,2,48,2,2,4,24
401274,0.166930433,0.833069567,-2,5,2,-9,2,1,26,1,2,1,6
401275,0.248356478,0.751643522,2,1,1,4,4,2,65,2,2,1,34
401278,0.962332705,0.037667295,2,5,1,6,7,1,55,2,2,1,48
401280,0.350740175,0.649259825,-9,1,1,5,6,2,46,2,2,2,39
401281,0.057707661,0.942292339,1,1,1,2,1,2,54,1,1,1,11
401282,0.035786594,0.964213406,1,1,1,99,1,1,49,2,2,1,34
401283,0.033347353,0.966652647,-2,2,-6,3,1,1,32,2,-6,-6,36
401289,0.102957179,0.897042821,-2,2,1,99,4,1,31,1,2,3,12
401293,0.011075437,0.988924563,1,1,1,1,1,2,67,1,2,4,50
401295,0.572637402,0.427362598,-2,5,-6,5,6,1,34,1,-6,-6,35
401303,0.300406645,0.699593355,2,1,1,5,6,2,55,1,2,3,8
401304,0.330893882,0.669106118,-2,5,1,3,6,1,18,1,4,2,51
401306,0.716342784,0.283657216,2,1,1,4,4,2,54,1,2,1,42
401309,0.616012749,0.383987251,2,1,1,6,6,1,56,2,2,3,55
401311,0.816968862,0.183031138,2,1,1,4,7,2,78,1,2,1,10
401314,0.908835683,0.091164317,-2,1,-6,5,7,1,27,2,-6,-6,47
401318,0.942985986,0.057014014,2,5,1,6,7,1,42,1,2,2,40
401320,0.968684764,0.031315236,2,1,1,6,7,1,21,2,2,1,20
401326,0.9618524,0.0381476,2,1,1,6,7,1,78,2,3,1,55
401330,0.047974492,0.952025508,1,2,1,2,3,2,-9,1,1,2,39
401331,0.6001248,0.3998752,2,1,2,4,6,1,83,2,3,1,39
401335,0.097259127,0.902740873,1,1,1,2,1,1,57,2,1,1,45
401343,0.986633892,0.013366108,2,1,1,6,7,1,66,1,2,1,49
401346,0.554463433,0.445536567,-2,1,1,6,6,1,42,1,2,1,25
401348,0.042829714,0.957170286,1,1,1,3,2,2,56,2,1,4,36
401349,0.95302523,0.04697477,2,1,1,7,6,1,29,1,1,1,18
401350,0.986094327,0.013905673,2,1,1,5,7,1,77,1,1,1,18
401351,0.434207765,0.565792235,-2,1,-6,99,4,1,20,1,-6,-6,25
401352,0.974881211,0.025118789,2,1,1,7,7,1,51,1,2,2,26
401353,0.014811991,0.985188009,-2,5,-6,2,1,1,87,1,-6,-6,6
401354,0.008442838,0.991557162,1,1,1,2,3,2,36,1,1,4,25
401356,0.889119452,0.110880548,2,1,1,99,6,1,35,1,2,1,49
401359,0.421234033,0.578765967,-2,1,2,99,4,2,60,1,3,2,12
401361,0.040548861,0.959451139,1,1,2,3,2,2,28,2,3,2,25
401367,0.003432406,0.996567594,1,6,1,2,1,2,29,2,1,2,25
401369,0.649991743,0.350008257,2,2,1,6,6,1,48,2,1,1,47
401372,0.807534041,0.192465959,2,1,1,6,6,1,81,1,2,1,36
401373,0.561571264,0.438428736,2,1,2,6,6,2,77,2,3,2,42
401377,0.013349673,0.986650327,1,3,2,2,3,2,47,2,3,4,34
401379,0.024215211,0.975784789,1,1,1,2,3,1,30,2,2,1,12
401380,0.722355632,0.277644368,-2,1,-7,5,5,1,40,1,-7,-7,32
401381,0.217950506,0.782049494,1,1,1,4,2,2,37,2,3,2,42
401382,0.120648427,0.879351573,-2,1,1,2,4,2,31,1,2,4,37
401387,0.078838517,0.921161483,1,1,1,3,1,2,51,1,1,1,34
401389,0.574411358,0.425588642,-2,6,-6,4,5,2,46,1,-6,-6,53
401390,0.054496022,0.945503978,-2,1,1,5,3,1,19,2,2,4,17
401391,0.734681192,0.265318808,2,1,1,5,6,2,32,1,2,1,13
401392,0.051895899,0.948104101,1,2,2,99,1,2,32,2,2,4,20
