V200001,p_trump,p_biden,V202110x,V201549x,V202022,V201200,V201231x,V201452,V201507x,V201600,V202406,V201007d
350200,0.283692286,0.716307714,1,1,1,99,3,2,31,2,3,-2
350262,0.740548309,0.259451691,1,1,1,5,5,2,44,1,1,-2
350286,0.251357254,0.748642746,1,5,2,3,1,2,33,1,2,-2
350309,0.200421685,0.799578315,-1,1,-6,4,3,1,73,2,-6,-2
350316,0.192350651,0.807649349,1,1,1,1,1,2,70,2,1,-2
350323,0.759173398,0.240826602,2,1,1,6,7,1,39,2,4,-2
350347,0.337627233,0.662372767,-1,3,2,4,2,1,62,2,2,-2
350354,0.692510246,0.307489754,2,1,1,6,7,2,45,2,3,-2
350385,0.337264548,0.662735452,-1,1,1,4,3,2,18,1,2,-2
350392,0.201210495,0.798789505,1,1,1,1,2,2,22,2,1,-2
350453,0.343867121,0.656132879,1,1,1,3,3,2,29,1,2,-2
350552,0.704006188,0.295993812,2,1,1,6,7,2,24,2,3,-2
350576,0.627368946,0.372631054,-1,-9,-6,4,4,2,56,-9,-6,-2
350590,0.511906787,0.488093213,2,1,1,4,6,2,33,2,1,-2
350606,0.193600183,0.806399817,1,1,1,2,1,2,55,2,2,-2
350620,0.86448887,0.13551113,2,1,1,7,7,1,34,1,2,-2
350675,0.224147641,0.775852359,1,1,1,3,1,1,70,2,2,-2
350729,0.697963229,0.302036771,2,1,1,5,7,2,60,2,1,-2
350767,0.778359014,0.221640986,2,1,1,4,5,1,32,1,2,-2
350781,0.45343055,0.54656945,1,2,1,6,1,1,41,1,3,-2
350804,0.874673357,0.125326643,2,1,1,6,7,2,48,1,1,-2
350842,0.895407824,0.104592176,2,1,1,6,7,2,51,1,1,-2
350859,0.565375176,0.434624824,2,1,1,4,6,2,53,2,4,-2
350897,0.568935809,0.431064191,-1,1,1,4,6,1,80,1,3,-2
350934,0.521898889,0.478101111,2,1,1,5,6,2,34,2,3,-2
350965,0.460987122,0.539012878,1,5,1,5,6,2,65,1,3,-2
350989,0.826235332,0.173764668,-1,1,-7,7,7,2,65,1,-7,-2
351043,0.209421629,0.790578371,1,1,1,2,1,1,58,2,1,-2
351050,0.562427113,0.437572887,2,1,1,5,5,1,75,2,2,-2
351074,0.636994327,0.363005673,2,1,1,6,5,2,42,2,2,-2
351081,0.658474323,0.341525677,2,1,1,5,6,1,34,1,2,-2
351098,0.223192913,0.776807087,1,5,2,99,1,1,50,1,2,-2
351135,0.353505645,0.646494355,1,1,1,3,3,2,40,1,1,-2
351166,0.468450417,0.531549583,1,1,1,4,4,2,71,1,2,-2
351180,0.268817194,0.731182806,1,1,1,2,3,2,53,1,3,-2
351210,0.750038014,0.249961986,-1,1,-6,4,7,1,62,1,-6,-2
351234,0.268304863,0.731695137,1,6,1,99,2,2,43,1,2,-2
351296,0.216187822,0.783812178,1,2,1,4,1,1,64,2,1,-2
351319,0.203733033,0.796266967,5,3,1,2,1,2,47,2,3,-2
351326,0.805180079,0.194819921,2,1,1,7,7,1,58,1,3,-2
351333,0.743552407,0.256447593,2,1,1,7,7,1,52,2,4,-2
351340,0.824790094,0.175209906,2,1,1,4,7,1,61,2,1,-2
351470,0.614318648,0.385681352,-1,1,1,4,4,1,80,1,1,-2
351494,0.823694953,0.176305047,2,1,1,6,7,1,69,2,2,-2
351524,0.234269299,0.765730701,-1,1,-6,4,1,2,64,2,-6,-2
351562,0.420788757,0.579211243,-1,1,-6,4,5,1,38,2,-6,-2
351586,0.69386376,0.30613624,-1,1,1,4,7,1,57,2,3,-2
351593,0.848437788,0.151562212,2,1,1,7,7,1,71,1,2,-2
351630,0.261692024,0.738307976,1,1,1,4,2,2,32,2,1,-2
351647,0.600838724,0.399161276,2,1,1,1,7,1,70,2,2,-2
351678,0.382147879,0.617852121,1,1,1,5,3,2,40,1,2,-2
351685,0.521914467,0.478085533,2,1,1,3,6,1,66,1,3,-2
351708,0.530627873,0.469372127,-1,1,1,6,6,1,33,2,3,-2
351722,0.55407086,0.44592914,-1,3,-6,99,4,2,33,1,-6,-2
351753,0.166854075,0.833145925,1,3,1,4,1,1,65,2,1,-2
351777,0.795751091,0.204248909,2,1,1,99,7,2,58,2,1,-2
351784,0.312595172,0.687404828,1,1,1,2,3,2,40,1,2,-2
351807,0.619708895,0.380291105,-9,1,1,6,4,2,53,1,3,-2
351838,0.192350651,0.807649349,1,1,1,1,1,2,70,2,1,-2
351906,0.525212398,0.474787602,-1,1,1,4,6,2,35,2,3,-2
351913,0.837384611,0.162615389,2,1,1,7,7,1,74,1,3,-2
351944,0.851776796,0.148223204,2,1,1,7,7,1,49,1,2,-2
351951,0.441034203,0.558965797,-1,1,-6,99,5,2,48,2,-6,-2
352008,0.497477647,0.502522353,-9,1,1,99,4,1,79,1,2,-2
352015,0.66275031,0.33724969,2,1,1,6,6,2,33,1,2,-2
352022,0.786252322,0.213747678,2,1,2,6,7,1,60,2,2,-2
352039,0.569176929,0.430823071,2,1,1,4,6,2,67,1,2,-2
352077,0.60901921,0.39098079,2,1,1,6,6,1,42,2,3,-2
352107,0.717867777,0.282132223,2,1,1,6,7,1,-9,2,2,-2
352138,0.174020858,0.825979142,1,2,1,99,1,1,75,2,2,-2
352145,0.38809589,0.61190411,-1,1,-6,5,5,1,80,2,-6,-2
352176,0.506288592,0.493711408,-1,1,1,5,6,2,60,2,3,-2
352183,0.26562946,0.73437054,1,1,1,3,1,2,33,2,3,-2
352206,0.684100863,0.315899137,2,1,1,6,5,2,59,2,2,-2
352220,0.536727296,0.463272704,1,1,1,4,4,2,27,1,2,-2
352244,0.855282786,0.144717214,1,3,2,5,7,1,67,1,-5,-2
352251,0.652488939,0.347511061,-1,1,-6,7,7,1,35,2,-6,-2
352305,0.495831638,0.504168362,1,1,1,6,3,2,50,1,3,-2
352343,0.760421287,0.239578713,2,1,1,6,7,1,74,2,2,-2
352374,0.733096504,0.266903496,2,1,1,6,5,1,37,2,2,-2
352398,0.419994896,0.580005104,1,2,1,4,5,1,41,2,-5,-2
352404,0.321817138,0.678182862,1,1,1,3,2,1,76,1,2,-2
352428,0.386359455,0.613640545,-1,4,1,4,4,1,51,2,4,-2
352435,0.818810177,0.181189823,-1,1,-6,6,7,2,35,1,-6,-2
352442,0.279802147,0.720197853,1,1,1,2,1,1,76,1,1,-2
352459,0.690849067,0.309150933,2,1,1,6,6,1,73,2,1,-2
352473,0.480652603,0.519347397,2,1,1,99,6,1,36,2,3,-2
352480,0.686328314,0.313671686,2,1,1,99,7,1,58,2,3,-2
352541,0.227931801,0.772068199,1,1,1,1,1,2,41,2,1,-2
352619,0.278553966,0.721446034,1,1,1,2,3,2,23,2,2,-2
352633,0.204613595,0.795386405,1,1,1,1,1,1,50,2,1,-2
352664,0.848299497,0.151700503,2,1,1,7,7,1,70,2,1,-2
352695,0.211941106,0.788058894,1,2,1,99,1,1,61,1,3,-2
352718,0.869790442,0.130209558,2,6,1,6,7,1,44,1,2,-2
352725,0.217018389,0.782981611,1,1,1,1,2,1,24,2,1,-2
352749,0.693359926,0.306640074,2,1,1,6,5,1,71,2,2,-2
352763,0.393858545,0.606141455,2,1,1,4,2,1,45,1,2,-2
352787,0.4169867,0.5830133,1,1,1,4,4,2,-9,1,2,-2
352848,0.342210607,0.657789393,5,5,2,4,4,1,-9,2,4,-2
352855,0.342326001,0.657673999,2,1,1,4,2,1,73,2,2,-2
352862,0.693147925,0.306852075,1,1,1,5,5,1,59,1,2,-2
352886,0.202650458,0.797349542,-1,1,1,2,1,2,21,2,2,-2
352893,0.917654557,0.082345443,2,1,1,7,7,1,41,1,1,-2
352909,0.471770579,0.528229421,1,1,1,5,4,2,61,2,2,-2
352916,0.722226615,0.277773385,2,1,1,4,7,2,18,1,3,-2
352947,0.16966417,0.83033583,-1,6,-6,1,3,2,19,2,-6,-2
352961,0.596436494,0.403563506,1,1,1,4,4,1,50,1,2,-2
353032,0.648343512,0.351656488,-1,3,2,5,6,2,40,1,3,-2
353056,0.173952078,0.826047922,-1,4,1,2,1,2,28,2,2,-2
353063,0.256609361,0.743390639,5,2,2,4,1,2,-9,2,4,-2
353124,0.738676553,0.261323447,2,1,1,6,7,2,34,2,2,-2
353131,0.301865439,0.698134561,1,3,1,4,2,1,30,2,2,-2
353247,0.682900933,0.317099067,-1,1,-6,6,7,1,64,2,-6,-2
353292,0.244444918,0.755555082,1,1,1,1,1,2,39,1,3,-2
353308,0.781229251,0.218770749,2,1,1,7,7,1,33,2,2,-2
353315,0.686333514,0.313666486,-1,1,-6,4,5,1,-9,1,-6,-2
353346,0.217065578,0.782934422,1,1,1,99,1,2,72,2,4,-2
353353,0.300970601,0.699029399,1,1,1,3,3,2,69,2,2,-2
353360,0.912577927,0.087422073,2,1,1,6,7,1,57,1,1,-2
353377,0.366883031,0.633116969,1,1,1,3,3,2,72,1,1,-2
353384,0.582717584,0.417282416,2,1,1,4,6,1,44,1,2,-2
353391,0.717583249,0.282416751,2,1,2,99,7,2,57,2,2,-2
353414,0.236645523,0.763354477,1,2,1,99,1,1,67,1,3,-2
353421,0.260475967,0.739524033,1,6,1,1,3,2,54,2,1,-2
353469,0.265464235,0.734535765,1,1,1,2,1,1,67,1,1,-2
353476,0.34254483,0.65745517,1,1,1,2,2,1,72,2,2,-2
353513,0.612938165,0.387061835,2,2,1,5,5,2,31,2,3,-2
353520,0.854171295,0.145828705,2,1,1,6,7,1,69,2,1,-2
353544,0.286178592,0.713821408,1,1,1,3,2,1,33,2,2,-2
353551,0.580174327,0.419825673,2,1,1,5,5,2,57,2,1,-2
353643,0.667898991,0.332101009,2,1,2,5,5,2,46,1,4,-2
353667,0.328024731,0.671975269,1,1,1,5,1,1,73,1,2,-2
353681,0.759185279,0.240814721,2,1,1,4,7,1,64,2,2,-2
353704,0.56987549,0.43012451,-1,1,1,99,4,1,18,1,3,-2
353711,0.750010172,0.249989828,-1,1,1,6,6,1,66,1,2,-2
353773,0.76023679,0.23976321,2,1,1,6,5,1,36,2,1,-2
353780,0.194670215,0.805329785,1,2,1,2,1,2,64,2,3,-2
353810,0.222666377,0.777333623,1,3,1,1,1,2,45,1,1,-2
353834,0.218024893,0.781975107,1,3,2,2,1,1,41,2,2,-2
353902,0.265456014,0.734543986,-1,1,1,2,3,2,29,2,3,-2
353926,0.256550661,0.743449339,1,1,1,2,1,1,53,1,2,-2
353933,0.736228494,0.263771506,-1,1,1,6,5,1,65,2,1,-2
353957,0.360551178,0.639448822,1,1,1,3,3,2,62,1,3,-2
353988,0.911747663,0.088252337,2,1,1,6,7,1,79,1,1,-2
354004,0.254172582,0.745827418,2,1,2,99,2,2,62,2,3,-2
354035,0.269761363,0.730238637,1,1,1,2,2,2,73,2,2,-2
354073,0.673819507,0.326180493,2,1,1,6,6,1,64,1,2,-2
354097,0.676786368,0.323213632,-1,1,-6,6,5,1,70,1,-6,-2
354134,0.28822395,0.71177605,1,3,1,5,3,2,52,2,2,-2
354158,0.184667249,0.815332751,-1,1,-6,99,3,2,20,2,-6,-2
354189,0.288546111,0.711453889,2,1,1,4,1,2,54,1,1,-2
354196,0.55488942,0.44511058,2,1,1,5,6,2,41,2,2,-2
354202,0.258001725,0.741998275,1,2,1,99,3,2,72,1,1,-2
354219,0.248773576,0.751226424,1,1,1,3,2,1,29,2,3,-2
354240,0.38462462,0.61537538,1,1,1,4,3,2,43,1,3,-2
354288,0.425789013,0.574210987,1,4,1,3,4,2,31,1,2,-2
354301,0.194828634,0.805171366,1,1,1,2,1,1,69,2,3,-2
354318,0.19476483,0.80523517,1,3,1,2,1,2,39,2,2,-2
354332,0.224709886,0.775290114,1,2,1,3,1,1,71,2,1,-2
354363,0.190956348,0.809043652,1,3,1,99,1,2,43,2,2,-2
354394,0.512757833,0.487242167,-1,1,2,4,4,2,23,2,2,-2
354424,0.231793449,0.768206551,1,1,1,2,1,2,77,1,2,-2
354431,0.269109754,0.730890246,1,1,1,1,3,2,47,1,1,-2
354448,0.56119293,0.43880707,-1,2,1,4,4,2,26,1,1,-2
354462,0.333206483,0.666793517,1,2,1,4,2,1,29,2,2,-2
354479,0.28450357,0.71549643,1,1,1,2,2,2,30,1,1,-2
354547,0.57699446,0.42300554,-1,1,-6,99,7,1,80,2,-6,-2
354592,0.268843011,0.731156989,1,1,1,2,1,2,43,1,1,-2
354684,0.686863872,0.313136128,2,1,1,6,6,1,50,1,2,-2
354691,0.129161515,0.870838485,-1,6,-6,99,1,1,28,2,-6,-2
354707,0.649194269,0.350805731,-1,1,-7,99,6,2,41,-9,-7,-2
354752,0.518874854,0.481125146,2,1,2,5,6,2,46,2,3,-2
354820,0.34904308,0.65095692,-1,1,-7,2,2,2,39,1,-7,-2
354844,0.600544523,0.399455477,-1,1,1,4,5,2,64,2,2,-2
354851,0.367360042,0.632639958,1,2,1,4,2,1,44,1,3,-2
354868,0.256727813,0.743272187,1,6,1,2,1,2,30,2,2,-2
354875,0.293442114,0.706557886,1,1,1,1,3,2,27,1,1,-2
354882,0.350572445,0.649427555,-1,3,1,99,4,2,53,2,3,-2
354899,0.732200256,0.267799744,2,1,1,5,5,1,68,1,2,-2
354905,0.703703626,0.296296374,2,1,1,6,5,1,66,2,3,-2
354929,0.804455262,0.195544738,2,1,1,6,7,1,26,1,3,-2
354943,0.586492464,0.413507536,1,1,1,4,4,2,47,1,1,-2
354950,0.189177179,0.810822821,1,1,1,2,1,2,75,2,2,-2
354967,0.322023762,0.677976238,-1,6,1,4,3,1,43,2,2,-2
354974,0.805319143,0.194680857,2,1,1,6,7,1,65,2,2,-2
355014,0.479559594,0.520440406,-1,2,-6,4,4,2,60,1,-6,-2
355045,0.377959081,0.622040919,-1,3,2,3,4,2,39,2,3,-2
355069,0.28838734,0.71161266,1,1,1,2,3,2,56,2,3,-2
355151,0.640731485,0.359268515,2,1,1,6,5,1,80,2,1,-2
355168,0.392244345,0.607755655,-1,1,2,99,4,1,-9,2,4,-2
355182,0.262482478,0.737517522,1,1,1,99,1,2,40,2,3,-2
355267,0.314735316,0.685264684,2,1,2,4,2,1,40,2,2,-2
355298,0.206420377,0.793579623,1,2,1,2,1,1,33,2,2,-2
355335,0.159026802,0.840973198,1,4,1,2,1,1,24,2,-9,-2
355359,0.367059183,0.632940817,-1,1,-6,3,1,2,49,1,-6,-2
355373,0.349005998,0.650994002,1,2,1,4,1,1,80,1,4,-2
355397,0.5644274,0.4355726,2,1,1,4,4,1,57,2,4,-2
355403,0.358885939,0.641114061,-1,-9,1,99,4,2,-9,2,2,-2
355427,0.864344333,0.135655667,2,1,1,7,7,1,71,2,1,-2
355434,0.477790222,0.522209778,-1,1,2,99,4,2,37,1,4,-2
355441,0.170207484,0.829792516,-1,1,-6,2,1,2,74,2,-6,-2
355458,0.477505743,0.522494257,-1,1,2,99,4,1,18,2,4,-2
355472,0.276563826,0.723436174,4,1,1,1,1,2,28,1,1,-2
355519,0.244226828,0.755773172,1,1,1,3,1,1,60,2,2,-2
355540,0.63894661,0.36105339,-1,1,1,4,5,2,38,1,3,-2
355557,0.219026379,0.780973621,1,1,1,2,1,2,41,2,3,-2
355564,0.176591691,0.823408309,1,2,1,99,1,2,65,2,2,-2
355571,0.663607495,0.336392505,2,1,1,6,5,2,67,1,2,-2
355618,0.388904392,0.611095608,1,2,2,99,-9,1,-9,1,3,-2
355632,0.273842299,0.726157701,1,1,1,4,1,2,66,1,2,-2
355656,0.227682892,0.772317108,1,2,1,3,1,2,46,1,2,-2
355687,0.644387527,0.355612473,2,4,1,99,7,1,40,2,2,-2
355786,0.6417017,0.3582983,-1,1,-6,7,7,2,56,2,-6,-2
355809,0.471685086,0.528314914,2,1,1,4,4,1,-9,2,4,-2
355816,0.254815116,0.745184884,1,3,1,2,2,2,73,1,2,-2
355830,0.261534409,0.738465591,-1,3,2,3,2,2,71,2,3,-2
355878,0.318236588,0.681763412,1,1,1,5,1,1,80,1,3,-2
355892,0.452789497,0.547210503,-1,6,-6,5,5,1,51,2,-6,-2
355908,0.292746666,0.707253334,1,6,1,1,3,1,34,2,2,-2
355915,0.629360992,0.370639008,-1,1,-7,5,7,1,-9,2,-7,-2
355922,0.344453469,0.655546531,1,1,1,4,2,2,27,2,2,-2
355946,0.510539681,0.489460319,-1,1,-6,99,4,2,-9,1,-6,-2
355977,0.726339109,0.273660891,1,1,1,5,5,1,22,1,4,-2
355991,0.543141083,0.456858917,2,1,1,4,6,2,48,1,3,-2
356048,0.508523044,0.491476956,2,1,1,5,6,1,28,2,3,-2
356062,0.74271416,0.25728584,2,1,1,4,7,2,79,1,2,-2
356123,0.913486284,0.086513716,2,1,1,6,7,1,31,1,1,-2
356147,0.26158629,0.73841371,1,2,1,3,1,1,70,1,1,-2
356192,0.649381988,0.350618012,-1,1,-6,6,5,1,58,1,-6,-2
356208,0.783544493,0.216455507,2,1,1,6,7,1,80,2,2,-2
356215,0.319553564,0.680446436,1,1,1,3,3,2,55,2,2,-2
356253,0.284754272,0.715245728,1,2,1,4,1,1,60,1,3,-2
356277,0.849116623,0.150883377,2,1,1,7,5,1,57,1,1,-2
356284,0.87866943,0.12133057,2,1,1,6,7,1,68,1,2,-2
356321,0.788668149,0.211331851,2,1,1,6,7,1,73,2,2,-2
356406,0.76165178,0.23834822,2,1,1,5,7,1,75,2,1,-2
356413,0.358225436,0.641774564,1,1,1,4,3,2,27,2,2,-2
356437,0.741866863,0.258133137,-1,1,-6,99,7,-9,76,1,-6,-2
356444,0.277675074,0.722324926,1,3,1,3,2,1,20,2,3,-2
356451,0.301124079,0.698875921,1,1,1,1,2,2,32,2,2,-2
356475,0.770219199,0.229780801,2,1,1,4,7,2,37,1,4,-2
356505,0.339030516,0.660969484,-1,6,1,5,4,2,-9,2,3,-2
356512,0.294346171,0.705653829,1,1,1,3,1,2,78,1,4,-2
356529,0.477864487,0.522135513,1,3,1,99,4,2,53,1,1,-2
356550,0.416616453,0.583383547,1,3,1,99,4,1,26,2,4,-2
356666,0.492997338,0.507002662,-1,5,-6,3,4,1,64,1,-6,-2
356765,0.350068242,0.649931758,1,2,-6,99,2,1,60,2,-6,-2
356789,0.341573753,0.658426247,1,1,1,2,2,2,55,1,1,-2
356819,0.434721357,0.565278643,1,1,1,4,3,2,20,1,4,-2
356833,0.722674986,0.277325014,2,1,1,6,7,2,58,2,2,-2
356840,0.635332152,0.364667848,2,1,1,6,6,1,75,2,2,-2
356864,0.594047367,0.405952633,-1,1,-6,6,6,1,63,2,-6,-2
356871,0.861254119,0.138745881,2,1,1,6,7,1,65,1,2,-2
356901,0.548038581,0.451961419,-1,1,-6,5,5,2,31,1,-6,-2
356925,0.867652024,0.132347976,2,1,1,6,7,1,50,1,2,-2
356956,0.473150814,0.526849186,3,3,1,99,4,1,67,1,3,-2
356963,0.531902483,0.468097517,2,5,1,4,5,2,60,1,1,-2
356970,0.717808042,0.282191958,2,1,1,6,6,1,80,1,1,-2
356994,0.3206379,0.6793621,1,1,2,99,3,2,64,1,4,-2
357003,0.258220836,0.741779164,1,6,1,2,1,2,24,2,2,-2
357010,0.564535488,0.435464512,1,1,1,4,4,1,74,2,2,-2
357027,0.571797811,0.428202189,1,1,2,4,4,1,60,2,3,-2
357072,0.744347447,0.255652553,2,1,1,6,7,1,65,2,3,-2
357089,0.22168857,0.77831143,1,2,1,4,1,1,75,2,2,-2
357102,0.243344646,0.756655354,1,3,1,2,3,2,30,2,3,-2
357157,0.531618544,0.468381456,-1,3,1,4,4,2,30,1,2,-2
357201,0.79838231,0.20161769,2,1,1,4,7,2,45,1,2,-2
357225,0.249848483,0.750151517,-1,1,-6,2,1,2,43,1,-6,-2
357270,0.271246712,0.728753288,1,1,1,3,2,2,60,2,2,-2
357287,0.515130916,0.484869084,5,1,1,4,4,1,66,2,3,-2
357294,0.743018651,0.256981349,2,1,1,7,5,1,35,2,1,-2
357393,0.389589369,0.610410631,1,5,1,4,4,2,40,1,3,-2
357416,0.790770573,0.209229427,2,1,1,7,7,2,80,1,2,-2
357430,0.547286028,0.452713972,2,1,1,5,6,2,38,1,3,-2
357478,0.735116392,0.264883608,-1,2,1,6,5,2,60,1,2,-2
357485,0.7137651,0.2862349,-1,3,2,4,5,1,26,1,3,-2
357492,0.818018589,0.181981411,2,1,1,6,7,1,60,2,2,-2
357522,0.226444779,0.773555221,1,1,1,2,1,2,70,2,2,-2
357645,0.42909999,0.57090001,-1,6,1,4,2,1,49,1,3,-2
357669,0.464273446,0.535726554,1,6,1,2,4,2,54,1,3,-2
357676,0.536024969,0.463975031,2,1,1,99,4,2,43,1,4,-2
357683,0.749117253,0.250882747,2,1,1,5,7,1,57,2,2,-2
357690,0.397822657,0.602177343,5,1,2,2,4,2,34,2,3,-2
357751,0.260080407,0.739919593,1,1,1,2,1,1,65,2,2,-2
357775,0.243980466,0.756019534,1,2,1,4,1,1,68,2,3,-2
357829,0.765434066,0.234565934,-9,1,1,5,7,1,68,2,2,-2
357874,0.63733199,0.36266801,-1,2,2,4,6,1,28,1,4,-2
357898,0.224564722,0.775435278,-1,1,1,99,1,2,67,2,4,-2
357911,0.339322311,0.660677689,-1,1,1,4,3,1,72,2,2,-2
357973,0.273977303,0.726022697,1,1,1,2,1,2,62,1,2,-2
358006,0.509660321,0.490339679,2,1,1,4,4,2,46,2,2,-2
358037,0.330892993,0.669107007,1,3,1,5,2,2,35,2,2,-2
358075,0.305857187,0.694142813,-1,2,-6,3,1,2,64,1,-6,-2
358105,0.216860876,0.783139124,1,3,1,99,2,2,49,2,2,-2
358112,0.275384175,0.724615825,1,3,1,99,3,2,27,2,3,-2
358150,0.374234048,0.625765952,1,6,1,4,2,1,61,2,2,-2
358235,0.168763681,0.831236319,-1,1,-6,2,1,2,68,2,-6,-2
358242,0.691980277,0.308019723,2,1,1,4,5,1,61,1,2,-2
358259,0.348825241,0.651174759,1,1,1,4,3,2,62,2,2,-2
358280,0.231695611,0.768304389,1,1,1,2,1,2,55,2,2,-2
358310,0.323588117,0.676411883,-1,2,2,99,2,2,56,2,3,-2
358327,0.203930269,0.796069731,1,3,1,2,1,1,23,2,2,-2
358334,0.253409648,0.746590352,-1,3,-6,99,3,1,79,2,-6,-2
358396,0.177415322,0.822584678,1,1,1,99,1,2,80,2,1,-2
358440,0.30765949,0.69234051,1,1,1,4,3,2,80,2,2,-2
358457,0.276913031,0.723086969,1,3,1,5,1,1,80,1,2,-2
358501,0.305677789,0.694322211,1,1,1,2,2,2,39,1,2,-2
358525,0.447075508,0.552924492,2,4,1,5,6,1,18,2,4,-2
358532,0.34919437,0.65080563,1,2,1,3,4,2,29,2,-5,-2
358549,0.141394688,0.858605312,1,3,1,1,1,2,67,2,1,-2
358556,0.533991059,0.466008941,1,3,1,4,6,2,68,2,2,-2
358570,0.816019733,0.183980267,2,1,1,6,7,1,22,1,4,-2
358631,0.423439956,0.576560044,-1,3,1,4,5,2,-9,2,2,-2
358648,0.841774847,0.158225153,2,1,1,6,7,2,41,1,2,-2
358655,0.244565511,0.755434489,1,3,1,99,2,2,41,2,3,-2
358686,0.347893582,0.652106418,-1,1,1,4,2,1,36,2,2,-2
358709,0.680592751,0.319407249,5,-9,1,5,7,1,-9,1,3,-2
358747,0.186120199,0.813879801,1,-9,1,2,1,2,-9,2,2,-2
358754,0.832772131,0.167227869,2,1,2,6,7,1,30,1,2,-2
358761,0.343975903,0.656024097,1,1,1,4,4,2,-9,2,3,-2
358792,0.654447994,0.345552006,-1,3,-6,4,5,1,20,1,-6,-2
358815,0.85093491,0.14906509,2,1,1,7,7,1,53,1,2,-2
358952,0.660535206,0.339464794,2,1,1,4,7,2,47,2,3,-2
358976,0.703912866,0.296087134,2,1,1,5,7,2,43,1,3,-2
358983,0.279138524,0.720861476,2,6,1,99,2,2,63,2,2,-2
359030,0.750750487,0.249249513,-1,1,1,6,7,1,22,2,3,-2
359047,0.839990463,0.160009537,2,1,1,6,7,2,80,1,-5,-2
359054,0.217112485,0.782887515,1,1,1,2,1,2,73,2,2,-2
359085,0.374265147,0.625734853,1,6,1,3,3,2,31,1,2,-2
359146,0.415649824,0.584350176,2,1,2,4,3,2,57,1,3,-2
359177,0.263946264,0.736053736,1,2,1,99,1,1,71,1,4,-2
359207,0.254791879,0.745208121,1,6,1,99,1,1,64,1,1,-2
359221,0.235220508,0.764779492,1,1,1,2,1,1,69,2,2,-2
359245,0.839090588,0.160909412,2,1,1,6,7,2,67,2,1,-2
359283,0.190493881,0.809506119,1,1,1,1,1,2,58,2,1,-2
359290,0.408115868,0.591884132,1,1,1,99,4,2,19,2,3,-2
359344,0.304250279,0.695749721,-1,1,1,3,1,1,42,1,1,-2
359351,0.215708685,0.784291315,-1,4,1,3,2,1,24,2,3,-2
359382,0.846626918,0.153373082,2,1,1,6,7,1,77,1,2,-2
359467,0.278951121,0.721048879,1,1,1,1,3,2,37,1,1,-2
359498,0.909977446,0.090022554,2,1,1,7,7,1,55,1,1,-2
359535,0.458194343,0.541805657,2,1,1,4,4,2,69,2,2,-2
359580,0.208087192,0.791912808,1,1,1,2,1,1,68,2,1,-2
359597,0.231527582,0.768472418,1,1,1,2,1,2,24,2,2,-2
359610,0.302436236,0.697563764,1,2,1,5,1,1,59,1,2,-2
359627,0.373392153,0.626607847,-1,3,2,2,3,1,29,2,4,-2
359634,0.362028606,0.637971394,-1,6,-6,5,6,2,-9,2,-6,-2
359702,0.867234759,0.132765241,2,1,1,6,7,1,73,1,2,-2
359740,0.317438584,0.682561416,-1,1,-6,4,3,1,39,1,-6,-2
359764,0.584259637,0.415740363,2,1,1,99,7,2,-9,2,2,-2
359825,0.263581143,0.736418857,1,2,-9,5,1,1,77,2,1,-2
359849,0.266199624,0.733800376,1,1,1,5,1,1,-9,1,2,-2
359863,0.604988057,0.395011943,-1,1,-6,99,7,2,-9,1,-6,-2
359887,0.895049959,0.104950041,2,1,1,7,7,1,53,1,1,-2
359894,0.513572866,0.486427134,1,4,1,99,4,2,53,1,2,-2
359900,0.859237262,0.140762738,2,1,1,6,7,1,68,1,3,-2
359962,0.209554888,0.790445112,1,1,1,2,1,2,40,2,1,-2
360030,0.61348709,0.38651291,-1,2,1,2,7,1,25,2,4,-2
360061,0.350537701,0.649462299,1,3,1,3,3,2,40,1,2,-2
360092,0.495281522,0.504718478,-1,1,1,4,4,2,43,2,3,-2
360177,0.226202959,0.773797041,1,5,1,3,1,2,51,1,1,-2
360184,0.397982562,0.602017438,1,1,2,99,3,1,57,1,2,-2
360207,0.612933796,0.387066204,2,1,1,5,6,1,65,1,3,-2
360214,0.570562524,0.429437476,2,1,1,4,5,2,80,2,1,-2
360252,0.80562298,0.19437702,-1,1,-6,6,7,2,42,1,-6,-2
360290,0.202840006,0.797159994,1,2,1,99,1,1,48,2,2,-2
360306,0.425548452,0.574451548,-1,2,1,99,4,1,38,2,2,-2
360320,0.623017263,0.376982737,2,3,1,99,5,2,31,1,4,-2
360337,0.287409499,0.712590501,1,1,1,3,1,2,65,1,2,-2
360351,0.860469035,0.139530965,-1,1,1,7,7,1,41,2,1,-2
360368,0.448673044,0.551326956,5,-9,1,-9,4,2,-9,-9,2,-2
360382,0.307664625,0.692335375,1,1,2,2,1,2,80,1,4,-2
360405,0.686084094,0.313915906,-1,3,2,4,7,2,40,2,1,-2
360412,0.228770391,0.771229609,1,1,1,1,1,2,38,1,1,-2
360429,0.258179336,0.741820664,1,1,2,2,1,2,68,1,2,-2
360443,0.510288776,0.489711224,1,2,1,99,5,2,30,2,2,-2
360528,0.560974918,0.439025082,2,1,1,5,6,2,65,1,3,-2
360542,0.882945581,0.117054419,2,1,1,6,7,1,66,1,2,-2
360634,0.923374828,0.076625172,2,1,1,6,7,1,51,1,1,-2
360689,0.728288786,0.271711214,2,1,1,6,7,2,51,2,2,-2
360696,0.291819991,0.708180009,1,2,2,99,1,1,20,2,4,-2
