caseid,p_romney,p_obama,presvote2012_x,dem_raceeth_x,discuss_disc,libcpre_self,pid_x,relig_church,dem_age_r_x,gender_respondent_x,paprofile_interestpolit,patriot_flag,sample_stfips
1227,0.01821886,0.98178114,1,2,1,-2,1,1,34,2,-1,2,37
1228,0.012653248,0.987346752,-2,2,-6,-2,1,2,53,1,-1,-6,37
1229,0.167928144,0.832071856,1,2,1,7,1,1,53,2,-1,2,37
1230,0.160273424,0.839726576,1,2,1,6,1,1,53,2,-1,2,37
1231,0.059376687,0.940623313,1,2,1,-2,3,1,68,2,-1,3,37
1232,0.125296523,0.874703477,1,2,1,5,1,1,-2,2,-1,3,37
1233,0.195615522,0.804384478,1,6,1,4,1,1,73,2,-1,2,37
1234,0.090983235,0.909016765,-2,2,1,-2,2,2,30,1,-1,4,37
1235,0.139020641,0.860979359,1,2,1,5,1,1,46,2,-1,1,37
1236,0.017817299,0.982182701,-2,2,-6,-2,1,1,30,1,-1,-6,37
1237,0.063876182,0.936123818,1,2,1,3,1,1,64,2,-1,2,37
1238,0.177018538,0.822981462,2,2,1,4,6,2,37,2,-1,1,37
1239,0.116060239,0.883939761,1,2,1,3,2,1,46,1,-1,2,37
1240,0.625650366,0.374349634,2,1,1,6,5,1,42,2,-1,2,39
1241,0.919365987,0.080634013,2,6,1,6,7,1,33,1,-1,1,39
1242,0.577764426,0.422235574,1,1,1,-2,5,2,40,2,-1,2,39
1243,0.624990634,0.375009366,2,1,2,-2,5,2,64,2,-1,2,39
1244,0.922442481,0.077557519,2,1,1,5,7,1,25,1,-1,1,39
1245,0.909192565,0.090807435,1,1,1,-2,7,1,57,2,-1,1,39
1246,0.677090069,0.322909931,1,6,1,4,5,1,49,1,-1,1,39
1247,0.745654881,0.254345119,-2,1,1,5,6,1,55,1,-1,1,39
1248,0.11563699,0.88436301,-2,1,2,-2,3,2,31,2,-1,1,39
1249,0.40765732,0.59234268,5,1,1,5,4,2,49,1,-1,3,39
1250,0.379113081,0.620886919,-2,1,2,6,2,2,37,1,-1,1,39
1251,0.473272435,0.526727565,2,1,1,4,4,1,35,1,-1,1,39
1252,0.567831947,0.432168053,-2,6,1,4,5,2,32,1,-1,1,39
1253,0.249952088,0.750047912,-2,1,1,5,1,1,72,2,-1,1,39
1254,0.925348522,0.074651478,2,1,1,6,7,1,74,2,-1,1,39
1255,0.247598415,0.752401585,1,1,1,-2,2,2,35,1,-1,3,39
1256,0.103090722,0.896909278,1,1,1,4,1,1,56,2,-1,2,39
1257,0.141074879,0.858925121,-2,1,1,-2,2,1,27,2,-1,2,39
1258,0.118773123,0.881226877,5,1,1,4,3,1,26,1,-1,2,39
1259,0.247125613,0.752874387,2,1,2,6,6,2,22,2,-1,2,39
1260,0.079164826,0.920835174,1,1,1,2,1,2,64,2,-1,1,39
1261,0.084556846,0.915443154,1,1,1,2,2,2,20,2,-1,4,39
1262,0.418009229,0.581990771,2,1,1,4,6,1,50,2,-1,1,39
1263,0.308728913,0.691271087,5,1,1,-2,4,1,51,2,-1,2,39
1264,0.651770925,0.348229075,-2,1,1,5,5,1,33,1,-1,2,39
1265,0.367210195,0.632789805,-2,1,2,-2,4,2,33,1,-1,3,39
1266,0.50546108,0.49453892,-2,1,1,-2,4,2,33,1,-1,1,39
1267,0.131199246,0.868800754,1,1,2,-2,1,2,52,2,-1,1,39
1268,0.352536141,0.647463859,2,1,1,4,5,2,38,2,-1,2,39
1269,0.07046486,0.92953514,1,1,1,1,1,2,52,2,-1,1,39
1270,0.744237997,0.255762003,-2,1,-6,5,5,2,58,1,-1,-6,39
1271,0.043183395,0.956816605,1,6,1,2,1,1,21,2,-1,3,39
1272,0.593277782,0.406722218,2,1,1,4,5,1,28,2,-1,1,39
1273,0.125182002,0.874817998,1,1,1,3,1,2,22,2,-1,3,39
1274,0.085781489,0.914218511,-2,1,1,-2,1,2,33,2,-1,1,39
1275,0.915162007,0.084837993,2,1,1,7,7,1,53,2,-1,1,39
1276,0.893024828,0.106975172,-2,1,1,6,7,2,60,2,-1,1,39
1277,0.461975144,0.538024856,2,1,2,4,6,1,34,1,-1,1,39
1278,0.506302357,0.493697643,-2,1,2,-2,4,1,78,2,-1,1,39
1279,0.38664529,0.61335471,2,1,2,4,6,1,58,2,-1,1,39
1280,0.382191456,0.617808544,2,1,1,-2,4,1,40,1,-1,2,39
1281,0.730356938,0.269643062,2,1,1,-2,5,1,56,2,-1,3,39
1282,0.902387993,0.097612007,2,1,1,-2,5,1,53,1,-1,1,39
1283,0.067306988,0.932693012,1,1,1,1,1,2,41,1,-1,3,41
1284,0.506008015,0.493991985,2,1,1,6,5,2,28,1,-1,3,41
1285,0.747372443,0.252627557,-9,1,2,7,5,2,67,1,-1,1,41
1286,0.736850602,0.263149398,2,1,1,6,5,1,58,2,-1,1,41
1287,0.799415096,0.200584904,2,1,1,7,5,2,75,1,-1,1,41
1288,0.093253783,0.906746217,1,1,1,3,3,2,50,2,-1,1,41
1289,0.293582155,0.706417845,-2,1,2,-2,6,2,33,2,-1,1,41
1290,0.220738586,0.779261414,-2,1,2,4,2,1,44,2,-1,1,41
1291,0.374931133,0.625068867,-2,1,2,4,5,1,27,1,-1,2,41
1292,0.122850103,0.877149897,-2,6,2,4,3,2,60,2,-1,1,41
1293,0.061613663,0.938386337,1,1,1,4,3,2,38,2,-1,4,41
1294,0.400803094,0.599196906,2,1,1,4,5,1,32,1,-1,2,41
1295,0.096719636,0.903280364,-2,1,1,-8,3,1,44,2,-1,1,41
1296,0.230761149,0.769238851,-2,1,1,5,2,2,-2,2,-1,1,41
1297,0.192000033,0.807999967,-2,1,1,-2,2,2,53,1,-1,3,41
1298,0.160156429,0.839843571,1,5,1,3,2,2,39,1,-1,2,41
1299,0.090421188,0.909578812,-2,1,2,4,3,2,20,2,-1,3,41
1300,0.336434454,0.663565546,-2,5,2,-2,5,2,35,2,-1,5,41
1301,0.229967355,0.770032645,1,2,2,6,2,1,34,2,-1,1,42
1302,0.118906166,0.881093834,1,2,1,5,1,2,36,1,-1,3,42
1303,0.103588938,0.896411062,1,2,1,3,2,1,34,1,-1,3,42
1304,0.047619103,0.952380897,1,2,1,4,1,1,48,2,-1,2,42
1305,0.16780063,0.83219937,-2,2,-6,6,1,2,23,1,-1,-6,42
1306,0.06698706,0.93301294,1,2,2,-2,1,2,67,2,-1,2,42
1307,0.033700188,0.966299812,1,2,1,-2,1,1,55,2,-1,1,42
1308,0.099543066,0.900456934,1,2,1,4,1,1,22,2,-1,1,42
1309,0.066335479,0.933664521,-2,2,-6,-2,2,2,25,1,-1,-6,42
1310,0.031620215,0.968379785,1,2,1,-2,1,1,54,2,-1,3,42
1311,0.034319267,0.965680733,1,2,1,-2,1,2,31,2,-1,1,42
1312,0.08864822,0.91135178,1,2,1,-2,2,1,23,2,-1,3,42
1313,0.02044034,0.97955966,1,2,1,3,1,1,37,2,-1,4,42
1314,0.087559348,0.912440652,1,2,1,4,1,2,39,2,-1,1,42
1315,0.04943669,0.95056331,-2,2,1,3,1,1,25,2,-1,3,42
1316,0.101900507,0.898099493,1,2,1,-2,2,2,36,1,-1,3,42
1317,0.011891416,0.988108584,1,2,1,-2,1,1,31,2,-1,4,42
1318,0.017918929,0.982081071,1,2,1,-2,1,1,50,2,-1,2,42
1319,0.058092778,0.941907222,1,2,2,-2,1,1,52,2,-1,2,42
1320,0.053221992,0.946778008,1,2,2,-2,1,1,42,2,-1,2,42
1321,0.064265588,0.935734412,1,2,1,4,2,2,27,2,-1,2,42
1322,0.033393953,0.966606047,1,2,1,2,1,2,36,2,-1,1,42
1323,0.105471881,0.894528119,1,2,2,3,1,1,45,2,-1,3,42
1324,0.027604623,0.972395377,1,2,1,-2,1,1,39,2,-1,3,42
1325,0.032604491,0.967395509,1,2,1,2,1,1,47,2,-1,1,42
1326,0.031543634,0.968456366,1,2,1,-2,1,1,51,2,-1,3,42
1327,0.016234875,0.983765125,1,2,1,2,1,2,47,2,-1,2,42
1328,0.693101006,0.306898994,1,2,1,5,7,1,42,2,-1,1,42
1329,0.036398379,0.963601621,1,2,1,2,1,2,17,1,-1,4,42
1330,0.099220045,0.900779955,1,2,1,-2,2,1,53,2,-1,5,42
1331,0.158567351,0.841432649,1,2,2,-2,2,1,47,1,-1,3,42
1332,0.036503662,0.963496338,1,2,1,4,1,1,37,2,-1,4,42
1333,0.038997369,0.961002631,1,2,1,3,3,1,44,2,-1,3,42
1334,0.01721861,0.98278139,1,2,1,-2,1,1,39,2,-1,2,42
1335,0.147330256,0.852669744,-2,5,-7,-8,2,1,27,1,-1,-7,42
1336,0.052831872,0.947168128,1,2,1,4,1,1,54,2,-1,2,42
1337,0.240373182,0.759626818,1,1,1,2,3,2,29,1,-1,3,45
1338,0.118165259,0.881834741,-2,2,-6,4,1,1,83,2,-1,-6,45
1339,0.082416756,0.917583244,1,2,1,-2,1,1,21,1,-1,1,45
1340,0.406773342,0.593226658,1,1,1,5,3,1,35,1,-1,3,45
1341,0.807549393,0.192450607,2,1,1,5,6,2,59,1,-1,1,45
1342,0.185829333,0.814170667,-2,2,1,4,1,1,57,2,-1,2,45
1343,0.122115037,0.877884963,-2,2,-6,4,1,1,22,2,-1,-6,45
1344,0.385512278,0.614487722,-9,2,2,-2,-2,1,32,2,-1,1,45
1345,0.119212667,0.880787333,1,2,1,5,3,1,50,1,-1,-8,45
1346,0.181818015,0.818181985,-2,2,-6,-2,2,1,25,2,-1,-6,45
1347,0.10773934,0.89226066,-2,2,1,-2,3,1,37,2,-1,1,45
1348,0.072658894,0.927341106,1,2,1,-2,1,-9,48,1,-1,1,45
1349,0.085780478,0.914219522,-2,2,1,-2,1,1,49,2,-1,1,45
1350,0.097846931,0.902153069,-2,2,1,-2,3,2,23,2,-1,3,45
1351,0.145754212,0.854245788,1,2,1,-2,3,1,26,1,-1,1,45
1352,0.287132604,0.712867396,1,2,2,4,1,1,84,2,-1,2,45
1353,0.192481863,0.807518137,1,2,1,5,1,1,58,2,-1,2,45
1354,0.173306175,0.826693825,1,2,2,1,1,1,66,2,-1,2,45
1355,0.066052843,0.933947157,1,2,1,-2,1,1,24,1,-1,2,45
1356,0.27314902,0.72685098,1,2,1,4,1,1,69,2,-1,1,45
1357,0.092584039,0.907415961,1,2,1,-2,1,1,62,2,-1,3,45
1358,0.146249237,0.853750763,1,2,2,-2,1,1,48,2,-1,2,45
1359,0.218597605,0.781402395,1,2,1,4,1,2,37,2,-1,1,45
1360,0.096245006,0.903754994,1,2,1,-2,1,1,70,2,-1,2,45
1361,0.11135452,0.88864548,-2,2,1,-2,3,2,20,2,-1,3,45
1362,0.166915424,0.833084576,-2,2,2,-2,2,1,33,2,-1,2,45
1363,0.219918426,0.780081574,1,2,1,3,3,1,52,1,-1,1,45
1364,0.399462376,0.600537624,-2,2,2,-2,6,1,50,2,-1,2,45
1365,0.139044663,0.860955337,1,2,1,-2,3,2,63,1,-1,2,45
1366,0.158229639,0.841770361,1,2,1,3,1,2,33,1,-1,2,45
1367,0.569245939,0.430754061,1,2,1,4,-2,1,23,1,-1,1,45
1368,0.527402603,0.472597397,1,2,1,6,1,1,65,1,-1,1,45
1369,0.116327638,0.883672362,1,2,1,-2,1,2,75,1,-1,1,45
1370,0.105666443,0.894333557,-2,2,2,-2,3,2,40,1,-1,4,45
1371,0.097997076,0.902002924,1,2,1,5,1,1,53,2,-1,-8,45
1372,0.078518956,0.921481044,-2,2,-6,4,1,2,29,2,-1,-6,45
1373,0.09316825,0.90683175,1,2,1,-2,1,1,55,2,-1,1,45
1374,0.08395169,0.91604831,1,2,1,-2,1,1,54,2,-1,1,45
1375,0.152433703,0.847566297,-9,2,1,4,1,1,38,2,-1,2,45
1376,0.089121909,0.910878091,1,2,1,-2,1,1,57,2,-1,3,45
1377,0.248447781,0.751552219,1,2,1,4,1,1,46,2,-1,1,45
1378,0.093764394,0.906235606,1,2,1,-2,1,1,66,2,-1,1,45
1379,0.196725488,0.803274512,1,2,1,4,1,1,59,2,-1,2,45
1380,0.123591538,0.876408462,1,2,1,-2,3,1,63,2,-1,1,45
1381,0.191260884,0.808739116,1,2,1,3,2,1,20,2,-1,2,45
1382,0.266823302,0.733176698,1,2,1,4,1,1,50,2,-1,1,45
1383,0.234327481,0.765672519,1,5,1,2,1,1,26,2,-1,3,45
1384,0.181503079,0.818496921,-2,2,-6,-2,2,1,33,1,-1,-6,45
1385,0.933834291,0.066165709,2,1,1,6,7,2,65,1,-1,2,47
1386,0.958567237,0.041432763,2,1,1,6,7,1,26,2,-1,1,47
1387,0.925088878,0.074911122,2,1,1,5,7,1,46,2,-1,1,47
1388,0.488106643,0.511893357,1,1,1,4,3,1,37,1,-1,1,47
1389,0.744367717,0.255632283,2,1,1,6,5,1,-2,2,-1,2,47
1390,0.807611527,0.192388473,2,1,1,-2,6,1,57,2,-1,1,47
1391,0.802011724,0.197988276,2,1,1,5,5,1,18,1,-1,2,47
1392,0.695283097,0.304716903,5,1,1,4,5,1,41,2,-1,2,47
1393,0.60912237,0.39087763,2,5,1,4,5,1,43,2,-1,2,47
1394,0.735370799,0.264629201,2,1,1,5,6,1,36,1,-1,3,47
1395,0.899472584,0.100527416,1,1,1,6,5,1,54,1,-1,2,47
1396,0.783579135,0.216420865,2,1,1,6,6,2,68,2,-1,1,47
1397,0.853283984,0.146716016,2,1,1,5,5,1,50,2,-1,1,47
1398,0.829576598,0.170423402,2,1,1,5,5,2,67,1,-1,3,47
1399,0.947894235,0.052105765,2,1,1,6,5,1,56,1,-1,1,47
1400,0.182421502,0.817578498,1,1,1,2,1,2,68,2,-1,2,47
1401,0.521951186,0.478048814,2,1,1,4,6,1,45,2,-1,2,47
1402,0.067281488,0.932718512,1,2,1,-2,1,1,18,2,-1,4,48
1403,0.928630093,0.071369907,2,1,1,5,7,1,34,2,-1,1,48
1404,0.569206781,0.430793219,2,1,1,5,6,2,35,1,-1,2,48
1405,0.653023579,0.346976421,2,5,1,4,4,1,56,1,-1,1,48
1406,0.171264473,0.828735527,-2,1,1,4,3,2,24,2,-1,2,48
1407,0.391254827,0.608745173,1,5,1,5,1,1,23,1,-1,1,48
1408,0.452309455,0.547690545,-2,5,-6,5,6,2,32,2,-1,-6,48
1409,0.246835234,0.753164766,1,5,1,2,2,1,31,1,-1,2,48
1410,0.292599806,0.707400194,-2,5,1,4,1,1,31,2,-1,1,48
1411,0.19841651,0.80158349,-2,5,-6,5,3,1,39,1,-1,-6,48
1412,0.932305151,0.067694849,2,5,1,6,5,1,54,1,-1,1,48
1413,0.674999883,0.325000117,-2,5,2,5,5,1,42,2,-1,1,48
1414,0.714762347,0.285237653,-2,2,2,3,7,2,61,2,-1,1,48
1415,0.415303791,0.584696209,1,2,1,6,1,1,29,1,-1,1,48
1416,0.175029778,0.824970222,1,1,1,-2,1,1,81,2,-1,2,48
1417,0.083391525,0.916608475,-2,2,-6,5,3,2,27,1,-1,-6,48
1418,0.18878679,0.81121321,1,2,2,-8,1,1,51,2,-1,1,48
1419,0.160754528,0.839245472,1,2,1,1,1,1,60,1,-1,3,48
1420,0.131680707,0.868319293,-2,2,1,-2,3,1,50,1,-1,3,48
1421,0.165866816,0.834133184,1,2,2,-2,1,1,25,2,-1,3,48
1422,0.181395884,0.818604116,1,2,2,-2,1,2,35,2,-1,1,48
1423,0.068546895,0.931453105,-2,2,1,1,3,2,25,1,-1,2,48
1424,0.378721127,0.621278873,1,2,1,6,1,1,55,2,-1,1,48
1425,0.284413439,0.715586561,1,2,1,4,2,1,58,1,-1,2,48
1426,0.180229657,0.819770343,1,2,1,4,1,1,25,2,-1,3,48
1427,0.163380109,0.836619891,-2,2,1,-2,2,1,18,2,-1,-8,48
1428,0.740547483,0.259452517,1,2,1,2,7,1,66,2,-1,1,48
1429,0.120928982,0.879071018,-2,2,2,-2,1,2,48,2,-1,2,48
1430,0.114913738,0.885086262,1,2,1,1,1,1,47,2,-1,1,48
1431,0.240660901,0.759339099,-2,5,1,3,2,1,38,2,-1,2,48
1432,0.357818392,0.642181608,-2,2,1,3,2,1,47,1,-1,1,48
1433,0.296005386,0.703994614,-2,5,-6,4,2,2,28,1,-1,-6,48
1434,0.261149013,0.738850987,-2,2,-6,3,2,1,47,1,-1,-6,48
1435,0.198042878,0.801957122,1,2,1,4,2,1,24,2,-1,2,48
1436,0.058990945,0.941009055,1,2,1,-2,1,1,22,2,-1,2,48
1437,0.363405582,0.636594418,1,5,1,-2,4,1,36,2,-1,2,48
1438,0.414632364,0.585367636,1,5,2,4,2,1,30,2,-1,1,48
1439,0.170524469,0.829475531,1,5,1,-2,1,1,63,2,-1,2,48
1440,0.190464684,0.809535316,1,5,1,3,1,1,39,2,-1,2,48
1441,0.309362314,0.690637686,1,5,1,4,1,1,52,2,-1,1,48
1442,0.72758638,0.27241362,1,5,2,6,5,1,52,2,-1,2,48
1443,0.288597276,0.711402724,1,5,2,-2,2,2,21,2,-1,2,48
1444,0.266958019,0.733041981,-2,5,2,2,4,-9,-2,2,-1,2,48
1445,0.912857007,0.087142993,2,1,1,5,7,2,72,2,-1,1,48
1446,0.871685444,0.128314556,1,5,1,6,4,1,37,1,-1,1,48
1447,0.412988435,0.587011565,-2,5,2,5,2,1,-2,1,-1,2,48
1448,0.440199319,0.559800681,1,1,2,3,3,1,43,1,-1,1,48
1449,0.402247296,0.597752704,-2,5,2,-2,3,1,52,1,-1,1,48
1450,0.314589412,0.685410588,1,5,1,2,2,2,-2,1,-1,4,48
1451,0.338960414,0.661039586,1,5,1,3,3,2,63,1,-1,1,48
1452,0.216784104,0.783215896,1,5,1,-2,1,2,36,1,-1,1,48
1453,0.745047812,0.254952188,2,5,1,-2,6,2,36,1,-1,1,48
1454,0.861447071,0.138552929,2,5,1,4,7,1,-2,1,-1,1,48
1455,0.563001487,0.436998513,2,5,1,5,6,1,60,2,-1,2,48
1456,0.338327741,0.661672259,-2,5,1,4,2,2,64,2,-1,2,48
1457,0.719914475,0.280085525,-2,5,1,5,6,1,56,2,-1,1,48
1458,0.94419486,0.05580514,2,5,1,7,7,1,60,1,-1,2,48
1459,0.872760574,0.127239426,1,5,1,4,5,1,69,1,-1,1,48
1460,0.533375434,0.466624566,-2,5,1,5,4,1,61,2,-1,3,48
1461,0.301479926,0.698520074,-2,5,1,-2,2,1,26,2,-1,3,48
1462,0.400573057,0.599426943,-2,5,2,4,4,1,33,1,-1,2,48
1463,0.801523376,0.198476624,-2,5,1,-2,5,2,-2,1,-1,1,48
1464,0.470974377,0.529025623,1,5,1,5,6,1,31,2,-1,2,48
1465,0.476590758,0.523409242,1,5,1,-2,2,2,38,1,-1,1,48
1466,0.944587042,0.055412958,2,5,1,6,7,1,42,2,-1,1,48
1467,0.195636328,0.804363672,1,5,1,2,1,2,22,2,-1,1,48
1468,0.156021687,0.843978313,1,5,1,1,3,1,29,1,-1,5,48
1469,0.465884684,0.534115316,1,5,2,4,2,1,-2,2,-1,1,48
1470,0.305354203,0.694645797,-2,5,1,4,1,1,40,2,-1,1,48
1471,0.128100997,0.871899003,1,2,1,5,1,1,-2,2,-1,2,48
1472,0.441126263,0.558873737,-2,5,1,-2,4,1,27,1,-1,4,48
1473,0.081891883,0.918108117,1,2,1,-2,1,1,73,2,-1,2,48
1474,0.503844236,0.496155764,-2,5,2,-2,2,1,37,1,-1,1,48
1475,0.285228401,0.714771599,-2,5,2,-2,3,1,30,1,-1,5,48
1476,0.545460694,0.454539306,-2,5,1,-2,-2,1,30,2,-1,1,48
1477,0.31086854,0.68913146,1,2,2,6,1,1,31,1,-1,2,48
1478,0.461913181,0.538086819,1,2,1,7,1,1,52,1,-1,1,48
1479,0.742699933,0.257300067,2,5,2,6,4,1,42,2,-1,1,48
1480,0.113348441,0.886651559,-2,2,-6,-2,3,1,26,1,-1,-6,48
1481,0.301683821,0.698316179,-2,5,2,-2,3,1,30,2,-1,1,48
1482,0.393244703,0.606755297,-9,5,1,4,2,1,49,1,-1,2,48
1483,0.451560531,0.548439469,-2,1,1,6,3,1,77,2,-1,1,48
1484,0.550836185,0.449163815,-2,5,1,6,2,1,67,2,-1,3,48
1485,0.497776418,0.502223582,1,5,2,4,4,2,86,1,-1,2,48
1486,0.08575623,0.91424377,-2,2,1,1,3,1,32,2,-1,1,48
1487,0.038498613,0.961501387,-2,2,1,-2,1,1,35,1,-1,-8,48
1488,0.107062619,0.892937381,1,2,1,-2,3,1,56,2,-1,3,48
1489,0.374216678,0.625783322,1,2,1,6,1,1,26,1,-1,3,48
1490,0.441224753,0.558775247,1,5,2,2,5,1,44,2,-1,3,48
1491,0.378965763,0.621034237,-2,5,-6,-2,4,2,27,1,-1,-6,48
1492,0.129321327,0.870678673,1,2,2,-2,3,2,23,1,-1,2,48
1493,0.029319341,0.970680659,-2,2,-6,-2,1,1,31,2,-1,-6,48
1494,0.266133759,0.733866241,-2,1,-6,4,1,1,60,1,-1,-6,48
1495,0.947516074,0.052483926,-2,1,-6,6,7,2,47,1,-1,-6,48
1496,0.936901104,0.063098896,-6,5,-6,7,7,1,36,2,-1,-6,48
1497,0.912385258,0.087614742,1,1,1,6,4,1,78,1,-1,3,48
1498,0.691335992,0.308664008,-2,1,2,4,4,2,19,1,-1,1,48
1499,0.378332141,0.621667859,1,6,1,3,3,1,56,1,-1,3,48
1500,0.352781237,0.647218763,-2,6,2,3,2,2,38,1,-1,2,48
1501,0.309535461,0.690464539,-2,1,2,4,3,1,55,2,-1,2,48
1502,0.690384325,0.309615675,-2,1,1,-2,4,2,30,1,-1,1,48
1503,0.64653946,0.35346054,-2,1,1,7,1,1,40,1,-1,1,48
1504,0.408020546,0.591979454,1,2,1,6,1,1,60,2,-1,1,48
1505,0.332216741,0.667783259,-2,5,2,4,3,2,34,1,-1,1,48
1506,0.606993366,0.393006634,-2,5,1,5,6,1,33,1,-1,2,48
1507,0.870843418,0.129156582,-2,1,2,-2,5,1,39,1,-1,3,48
1508,0.090488809,0.909511191,-2,5,1,1,3,1,32,2,-1,2,48
1509,0.584144394,0.415855606,-2,5,2,6,4,1,27,1,-1,5,48
1510,0.883283831,0.116716169,-2,5,-6,6,4,1,22,1,-1,-6,48
1511,0.352849693,0.647150307,-2,2,1,5,4,1,39,1,-1,3,48
1512,0.268096854,0.731903146,-2,5,1,3,1,2,59,2,-1,1,48
1513,0.12297351,0.87702649,1,2,1,-2,3,1,57,2,-1,1,48
1514,0.7644266,0.2355734,-2,1,1,6,6,2,19,2,-1,1,48
1515,0.29918409,0.70081591,1,5,2,4,4,1,33,2,-1,2,48
1516,0.20220059,0.79779941,-2,1,1,4,3,2,49,2,-1,5,48
1517,0.86943009,0.13056991,2,1,2,6,5,1,24,2,-1,1,48
1518,0.330620211,0.669379789,-2,5,1,4,1,1,62,2,-1,1,48
1519,0.896085831,0.103914169,-2,5,2,-2,7,1,44,2,-1,1,48
1520,0.337449676,0.662550324,1,5,2,3,1,1,47,2,-1,1,48
1521,0.321532537,0.678467463,-2,5,1,2,2,1,64,2,-1,1,48
1522,0.375270885,0.624729115,1,5,2,-2,1,2,28,1,-1,1,48
1523,0.388399371,0.611600629,-2,5,2,4,1,1,58,2,-1,1,48
1524,0.601671406,0.398328594,1,5,1,4,4,1,28,1,-1,1,48
1525,0.533805064,0.466194936,-2,5,1,4,2,1,49,1,-1,1,48
1526,0.173557877,0.826442123,-2,5,-8,3,2,-8,38,2,-1,2,48
1527,0.241611436,0.758388564,-2,5,1,5,3,1,32,2,-1,1,48
1528,0.6470233,0.3529767,-2,5,2,5,6,1,53,2,-1,1,48
1529,0.442098503,0.557901497,-2,5,2,-2,2,1,53,2,-1,1,48
1530,0.576428617,0.423571383,-2,5,2,4,4,-9,40,1,-1,1,48
1531,0.873836711,0.126163289,2,5,1,5,5,1,50,1,-1,1,48
1532,0.22834541,0.77165459,-2,5,1,2,1,2,66,1,-1,1,48
1533,0.924656675,0.075343325,2,5,1,4,7,1,76,1,-1,1,48
1534,0.578330443,0.421669557,1,1,2,5,6,1,44,1,-1,3,51
1535,0.08822282,0.91177718,-2,1,-6,2,3,2,70,1,-1,-6,51
1536,0.140457922,0.859542078,1,1,1,2,1,1,59,2,-1,1,51
1537,0.11471192,0.88528808,1,2,1,5,3,1,58,1,-1,1,51
1538,0.098891447,0.901108553,1,2,1,4,1,1,59,2,-1,2,51
1539,0.044522539,0.955477461,1,2,1,4,3,2,38,2,-1,2,51
1540,0.200184492,0.799815508,1,2,2,6,1,1,22,2,-1,2,51
1541,0.480290061,0.519709939,-2,1,1,5,1,1,60,1,-1,1,51
1542,0.897049534,0.102950466,2,1,1,7,5,2,73,1,-1,1,51
1543,0.076799901,0.923200099,1,2,1,2,1,1,62,1,-1,1,51
1544,0.906070089,0.093929911,-2,1,-6,6,5,1,87,2,-1,-6,51
1545,0.231869713,0.768130287,1,1,1,5,3,1,60,1,-1,2,51
1546,0.087765557,0.912234443,1,1,1,2,1,2,22,1,-1,4,53
1547,0.47945094,0.52054906,2,1,1,-2,6,2,22,1,-1,2,53
1548,0.164758383,0.835241617,-2,1,-6,4,2,2,38,1,-1,-6,53
1549,0.141090939,0.858909061,1,1,2,3,2,1,52,2,-1,2,53
1550,0.063644998,0.936355002,1,6,1,3,1,2,35,2,-1,2,53
1551,0.203431546,0.796568454,-2,2,1,6,1,1,47,2,-1,1,53
1552,0.064146828,0.935853172,1,1,1,2,1,2,43,1,-1,4,53
1553,0.082977556,0.917022444,1,1,1,5,3,1,45,2,-1,2,53
1554,0.67595067,0.32404933,-2,1,1,-2,5,2,27,1,-1,2,53
1555,0.559758215,0.440241785,2,1,1,4,7,1,36,2,-1,2,53
1556,0.669515363,0.330484637,2,1,1,7,5,1,75,2,-1,2,53
1557,0.192425107,0.807574893,1,1,1,3,1,1,88,2,-1,1,53
1558,0.13750341,0.86249659,1,1,1,4,3,1,58,2,-1,1,53
1559,0.417826969,0.582173031,-2,1,-6,4,-2,1,90,2,-1,-6,53
1560,0.225790231,0.774209769,-2,1,-6,4,2,1,27,2,-1,-6,53
1561,0.247709311,0.752290689,1,5,2,-2,4,1,27,2,-1,4,53
1562,0.095634214,0.904365786,-2,5,2,4,3,1,25,2,-1,2,53
1563,0.08651038,0.91348962,-2,1,2,-8,3,2,43,1,-1,2,53
1564,0.422490324,0.577509676,1,6,2,-2,4,1,28,1,-1,3,53
1565,0.191178529,0.808821471,-2,5,2,4,3,1,20,1,-1,3,53
1566,0.154603159,0.845396841,1,5,1,4,3,1,22,1,-1,2,53
1567,0.101968626,0.898031374,1,1,2,4,1,2,56,2,-1,2,53
1568,0.151158692,0.848841308,-2,1,2,3,4,1,47,2,-1,2,53
1569,0.379627998,0.620372002,-2,5,1,-2,6,2,38,2,-1,2,53
1570,0.457385852,0.542614148,1,-9,1,5,6,1,32,1,-1,3,53
1571,0.184947731,0.815052269,1,5,2,4,4,1,20,2,-1,2,53
1572,0.095634214,0.904365786,1,5,2,4,3,1,25,2,-1,2,53
1573,0.232932653,0.767067347,-2,5,2,4,4,1,18,2,-1,3,53
1574,0.545592109,0.454407891,2,5,2,-2,6,1,60,2,-1,1,53
1575,0.115581877,0.884418123,-2,6,-6,5,3,2,58,1,-1,-6,53
1576,0.353492756,0.646507244,-2,5,2,6,4,2,30,2,-1,3,53
1577,0.086440499,0.913559501,1,5,1,4,3,1,36,2,-1,2,53
1578,0.110401246,0.889598754,-2,5,1,2,1,2,48,1,-1,1,53
1579,0.671534721,0.328465279,-2,1,2,4,5,1,61,2,-1,1,54
1580,0.222395139,0.777604861,-2,1,2,4,3,2,41,2,-1,3,54
1581,0.939012473,0.060987527,2,1,1,6,7,1,82,2,-1,1,54
1582,0.281400996,0.718599004,1,1,1,3,1,2,89,2,-1,2,54
1583,0.417412449,0.582587551,2,1,1,4,2,1,65,2,-1,2,54
