"","V160001_orig","V161342","V161310x","V161267","V161270","V161244","V162125x","V162174","V162256","V161126","V161155","V161158x","V162031x","V162062x","age_gpt3","church_goer_gpt3","discuss_politics_gpt3","education_gpt3","gender_gpt3","ideology_gpt3","patriotism_gpt3","pid7_gpt3","political_interest_gpt3","race_gpt3","votechoice_2016_gpt3","voted_2016_gpt3"
"1064",302587,1,5,24,9,2,1,1,2,6,2,7,1,2,28,1,1,12,1,7,1,7,1,1,2,1
"1065",302593,2,1,33,11,1,1,1,2,5,3,3,1,4,22,1,1,12,1,3,1,6,1,1,1,1
"1066",302595,1,1,62,9,1,3,1,2,99,1,1,1,1,28,1,1,12,1,3,1,5,1,1,1,1
"1067",302602,1,1,73,13,1,2,1,1,4,1,2,1,1,30,1,1,12,1,3,1,5,2,1,42,1
"1068",302604,2,1,18,10,1,2,1,3,3,1,2,1,1,29,1,1,12,1,3,1,2,1,1,42,1
"1069",302606,2,1,53,15,1,1,1,1,2,1,1,1,1,30,1,1,12,1,1,1,1,1,1,1,1
"1070",302610,1,1,33,11,2,4,1,1,7,5,5,1,2,29,1,1,13,1,5,1,7,1,1,42,1
"1071",302612,1,1,61,9,1,-6,-6,-6,6,2,-8,-2,-2,30,2,1,12,1,2,1,7,1,1,2,1
"1072",302613,1,1,79,6,1,1,2,3,99,3,3,1,2,28,2,1,12,1,5,1,7,1,1,42,1
"1073",302614,2,1,68,13,2,2,1,3,2,1,1,1,1,30,1,1,12,1,3,1,5,2,1,1,1
"1074",302615,2,1,29,10,1,2,1,2,4,2,6,1,2,29,1,1,12,1,5,1,5,2,1,42,1
"1075",302621,2,1,80,9,1,-6,-6,-6,4,3,3,-2,-2,24,1,1,12,1,2,1,5,1,1,42,1
"1076",302626,2,1,72,10,1,-6,-6,-6,7,2,7,-2,-2,30,1,1,12,1,5,1,7,1,1,2,1
"1077",302627,2,1,40,9,2,1,2,3,99,1,2,1,1,22,2,1,12,1,3,1,2,3,1,42,1
"1078",302629,1,1,25,9,1,-6,-6,-6,99,3,5,-2,-2,30,1,1,12,1,5,1,5,1,1,2,1
"1079",302632,2,1,46,8,2,1,2,3,99,-8,-8,0,-2,22,2,2,12,1,3,1,5,3,1,42,0
"1080",302634,-9,2,60,8,1,4,1,2,6,1,1,1,1,24,1,1,12,1,2,1,7,1,1,1,1
"1081",302639,2,1,49,13,1,1,1,2,4,2,7,1,2,30,1,1,12,1,5,1,5,1,1,2,1
"1082",302643,2,1,33,13,1,2,1,2,4,3,5,1,1,30,1,1,12,1,5,1,5,2,1,42,1
"1083",302645,2,5,38,10,2,4,1,2,99,5,-8,1,1,29,1,1,12,1,3,1,2,1,1,42,1
"1084",302648,2,2,89,9,1,4,2,3,4,3,3,1,1,24,2,1,12,1,3,1,2,3,1,42,1
"1085",302651,2,1,69,10,2,1,1,2,2,3,3,1,1,29,1,1,12,1,3,1,1,1,1,42,1
"1086",302652,1,1,28,13,2,-6,-6,-6,3,1,2,-2,-2,30,1,1,12,1,3,1,5,3,1,42,0
"1087",302653,1,1,52,13,1,1,1,3,7,2,7,1,2,30,1,1,12,1,7,1,7,1,1,2,1
"1088",302657,1,1,45,13,1,2,1,2,5,2,6,1,2,30,1,1,13,1,5,1,5,1,1,42,1
"1089",302659,1,5,19,10,1,-6,-6,-6,99,3,4,-2,-2,30,1,1,12,1,5,1,5,2,1,42,1
"1090",302660,1,1,44,13,1,1,1,2,5,2,6,1,4,30,1,1,12,1,5,1,6,1,1,42,1
"1091",302661,1,5,32,11,2,-6,-6,-6,99,2,7,-2,-2,29,1,1,12,1,5,1,5,1,1,42,1
"1092",302664,1,1,80,13,1,1,1,2,99,2,7,0,-2,30,2,1,12,1,7,1,5,1,1,42,1
"1093",302665,2,1,56,6,1,1,1,2,99,5,4,0,-2,22,2,1,12,1,2,1,5,3,1,42,1
"1094",302667,2,1,36,14,1,4,1,1,2,1,2,1,1,30,1,1,12,1,3,1,1,1,1,42,1
"1095",302669,1,5,18,12,2,3,1,2,4,1,2,1,1,28,1,1,12,1,3,1,2,2,1,42,1
"1096",302671,2,1,71,12,1,1,1,2,6,2,7,1,2,29,1,1,12,1,5,1,7,1,1,2,1
"1097",302673,2,5,35,10,1,1,2,2,3,3,4,1,1,24,2,1,12,1,3,1,2,1,1,42,1
"1098",302675,1,1,29,13,2,2,1,2,3,5,4,0,-2,22,2,1,12,1,5,1,2,3,1,42,0
"1099",302678,1,2,40,9,1,4,1,1,6,1,1,1,1,24,1,1,12,1,3,1,7,1,1,1,1
"1100",302679,1,1,56,13,1,1,1,2,4,2,6,1,2,30,1,1,12,1,5,1,5,1,1,42,1
"1101",302680,1,1,18,9,1,1,2,3,6,2,7,-2,-2,22,2,1,9,1,7,1,7,1,1,2,1
"1102",302684,1,1,22,9,1,1,1,2,6,2,6,1,2,28,1,1,12,1,5,1,7,1,1,2,1
"1103",302699,2,1,66,13,1,1,1,2,6,3,5,1,2,30,1,1,12,1,5,1,7,1,1,2,1
"1104",302707,2,1,70,9,1,1,2,1,7,3,5,1,2,29,2,1,12,1,5,1,7,1,1,2,1
"1105",302709,2,1,26,13,2,2,1,3,2,1,2,1,1,30,1,1,12,1,3,1,5,2,1,42,1
"1106",302710,2,5,55,10,1,1,2,4,99,1,2,1,3,24,2,1,12,1,3,1,5,3,1,42,1
"1107",302713,2,5,37,10,1,1,2,4,99,3,5,-2,-2,22,2,1,12,1,5,1,2,3,1,42,1
"1108",302714,2,1,54,9,2,1,2,2,6,2,7,1,2,29,2,1,12,1,7,1,7,1,1,2,1
"1109",302717,2,1,64,9,1,2,1,2,6,2,7,1,2,29,1,1,12,1,5,1,7,1,1,2,1
"1110",302719,2,1,90,10,1,-6,-6,-6,5,2,7,-2,-2,30,1,1,12,1,7,1,6,1,1,2,1
"1111",302720,1,2,20,9,2,1,2,4,99,1,2,0,-2,22,2,2,9,1,3,1,2,3,1,42,0
"1112",302722,1,1,49,13,1,2,1,1,2,1,1,1,1,30,1,1,12,1,3,1,1,1,1,1,1
"1113",302723,1,6,55,4,1,1,2,3,99,2,7,1,2,38,1,1,12,1,7,1,7,1,1,2,1
"1114",302724,1,1,20,7,1,2,1,2,4,3,3,0,-2,22,2,1,12,2,3,1,5,2,1,42,1
"1115",302726,1,1,67,14,1,2,1,1,6,3,5,1,2,35,1,1,12,1,5,1,7,1,1,42,1
"1116",302730,1,2,29,13,1,2,1,4,2,1,2,1,1,30,1,1,12,1,3,1,2,2,1,42,1
"1117",302731,2,1,55,11,2,-6,-6,-6,99,1,1,-2,-2,30,1,1,12,1,2,1,5,1,1,42,0
"1118",302733,1,1,54,13,2,1,1,3,5,2,7,1,3,30,1,1,12,1,7,1,6,1,1,2,1
"1119",302734,1,2,54,9,1,-6,-6,-6,5,3,4,-2,-2,25,1,1,12,1,3,1,6,3,1,42,1
"1120",302736,1,1,38,6,1,1,1,3,99,3,3,-2,-2,22,1,1,12,1,3,1,5,1,1,42,1
"1121",302739,1,1,24,13,1,1,1,3,5,2,6,1,3,30,1,1,12,1,5,1,6,1,1,42,1
"1122",302741,1,6,53,8,2,1,1,2,4,3,4,1,-9,22,1,1,12,1,3,1,5,1,1,42,0
"1123",302746,2,1,64,13,1,1,1,1,5,2,7,1,2,35,1,1,12,1,7,1,7,1,1,2,1
"1124",302751,1,5,42,13,1,-6,-6,-6,6,3,4,-2,-2,30,1,1,12,1,5,1,7,3,1,42,1
"1125",302752,1,1,24,10,2,1,1,2,5,3,3,1,3,28,1,1,12,1,3,1,6,1,1,42,0
"1126",302754,2,1,68,13,1,1,1,2,5,3,3,1,3,30,1,1,12,1,3,1,6,1,1,1,1
"1127",302755,1,1,45,13,2,2,1,2,2,3,3,1,3,30,1,1,12,1,3,1,2,1,1,42,1
"1128",302757,2,1,34,11,1,1,1,2,4,2,6,1,2,29,1,1,12,1,5,1,5,1,1,42,1
"1129",302760,2,1,37,10,1,1,1,4,99,3,4,0,-2,22,2,1,12,1,2,1,5,3,1,42,1
"1130",302761,2,2,72,9,1,1,1,2,4,1,1,1,1,24,1,1,12,1,2,1,5,1,1,1,1
"1131",302764,2,1,71,12,1,1,1,2,2,1,1,1,1,30,1,1,12,1,2,1,1,1,1,1,1
"1132",302765,1,1,75,10,1,1,1,1,7,5,5,1,2,30,1,1,13,1,5,1,7,1,1,2,1
"1133",302770,1,1,23,13,1,1,1,2,4,0,5,1,2,30,1,1,12,1,5,1,7,1,1,2,1
"1134",302771,1,1,53,13,2,4,2,2,5,5,4,1,2,29,2,1,12,1,5,1,5,3,1,42,1
"1135",302774,2,2,56,15,1,2,1,2,2,1,2,1,1,30,1,1,12,1,3,1,1,1,1,42,1
"1136",302779,2,5,21,11,2,4,1,1,2,1,1,1,1,29,1,1,12,1,2,1,1,2,1,42,1
"1137",302781,2,1,53,9,2,1,1,2,5,3,5,1,2,29,1,1,12,1,5,1,5,1,1,42,1
"1138",302782,1,1,46,9,1,-6,-6,-6,5,3,5,-2,-2,30,1,1,12,1,5,1,5,1,1,2,1
"1139",302785,2,5,57,9,2,1,1,2,3,1,1,1,1,24,1,1,12,1,3,1,2,1,1,42,1
"1140",302786,2,1,24,12,1,2,1,2,6,2,7,1,2,29,1,1,12,1,5,1,7,1,1,2,1
"1141",302787,1,1,85,9,1,2,2,2,99,1,1,1,1,28,2,1,12,1,2,1,5,2,1,1,1
"1142",302790,2,1,56,9,1,1,2,4,99,2,7,1,2,29,2,1,12,1,7,1,7,1,1,2,1
"1143",302791,1,1,38,10,1,1,1,2,5,2,6,1,2,30,1,1,12,1,5,1,7,1,1,42,1
"1144",302793,2,2,38,13,1,2,1,2,4,1,2,1,1,30,1,1,12,1,3,1,5,2,1,42,1
"1145",302795,2,1,30,11,1,1,2,4,99,3,4,0,-2,22,2,1,12,1,2,1,2,3,1,42,0
"1146",302798,2,1,58,7,2,1,2,3,99,0,4,-2,-2,22,2,2,12,1,2,1,5,3,1,42,0
"1147",302800,2,1,41,14,1,1,1,2,1,1,1,1,1,30,1,1,12,1,3,1,1,1,1,1,1
"1148",302805,1,2,50,7,1,3,1,2,99,1,1,1,1,28,1,1,12,1,3,1,2,1,1,1,1
"1149",302806,2,1,31,9,1,2,1,3,3,3,4,0,-2,22,2,1,12,1,3,1,2,3,1,42,1
"1150",302809,2,1,44,12,2,2,1,1,2,1,1,1,1,29,1,1,12,1,2,1,1,2,1,1,1
"1151",302810,2,1,27,13,2,6,1,3,2,1,2,1,1,30,1,1,12,1,3,1,2,2,1,42,1
"1152",302812,2,2,41,11,2,4,1,1,2,3,4,-8,-2,24,1,1,12,1,2,1,2,3,1,42,0
"1153",302813,2,2,50,12,1,-6,-6,-6,99,1,1,-2,-2,30,1,1,12,1,2,1,5,1,1,42,1
"1154",302815,1,1,68,10,2,1,1,1,4,3,4,1,2,28,1,1,12,1,5,1,5,1,1,42,1
"1155",302816,1,1,71,9,1,1,1,2,6,3,5,1,2,28,1,1,12,1,5,1,7,1,1,2,1
"1156",302821,2,1,67,9,1,1,1,4,99,3,5,1,2,29,1,1,12,1,5,1,7,1,1,42,1
"1157",302830,2,5,25,11,2,2,1,3,4,3,3,0,-2,22,2,1,12,1,3,3,2,3,1,42,0
"1158",302835,-9,1,38,12,2,4,1,2,3,3,3,1,1,28,1,1,12,1,3,1,2,1,1,42,1
"1159",302836,1,1,81,15,2,1,1,1,2,1,1,1,1,30,1,1,12,1,1,1,1,1,1,1,1
"1160",302840,1,1,64,1,2,4,1,1,2,1,1,1,1,24,1,1,12,1,3,1,1,1,1,1,1
"1161",302841,1,6,70,10,1,2,1,2,3,-9,-9,1,1,30,1,1,12,1,3,1,2,1,1,42,1
"1162",302843,1,1,68,15,1,2,1,1,6,2,6,1,2,46,1,1,12,1,5,1,7,1,1,42,1
"1163",302844,2,2,29,9,1,-6,-6,-6,99,1,1,-2,-2,24,1,1,12,1,2,1,5,1,1,42,1
"1164",302850,2,1,59,12,2,1,1,1,1,3,3,1,1,29,1,1,12,1,2,1,1,1,1,1,1
"1165",302851,1,1,25,11,1,1,1,3,99,2,6,1,2,28,1,1,12,1,5,1,7,1,1,42,1
"1166",302852,1,3,34,14,2,-6,-6,-6,5,2,6,-2,-2,30,1,1,12,1,5,1,6,3,1,42,0
"1167",302856,2,6,52,11,1,-6,-6,-6,1,1,1,-2,-2,22,1,1,12,1,2,1,1,1,1,1,1
"1168",302861,1,5,48,9,1,4,2,2,5,1,2,1,3,22,2,1,12,1,3,1,2,3,1,42,1
"1169",302864,1,1,28,14,1,1,1,1,5,2,6,1,5,30,1,1,12,1,5,1,7,1,1,42,1
"1170",302865,1,1,37,14,1,2,1,2,1,1,1,1,1,30,1,1,12,1,3,1,1,1,1,1,1
"1171",302866,2,1,50,10,2,1,1,2,3,2,6,1,2,29,1,1,12,1,5,1,6,1,1,42,1
"1172",302867,2,1,90,9,1,1,1,4,99,2,6,1,2,29,1,1,12,1,5,1,7,1,1,42,1
"1173",302871,2,1,76,10,1,1,1,2,4,3,5,1,2,29,1,1,12,1,5,1,5,1,1,42,1
"1174",302872,2,3,36,13,1,-6,-6,-6,5,2,6,-2,-2,30,1,1,12,1,5,1,6,3,1,42,1
"1175",302873,2,1,19,10,1,1,1,2,6,3,5,1,2,29,1,1,12,1,5,1,7,1,1,2,1
"1176",302874,2,1,61,10,1,1,1,1,6,2,7,1,2,29,1,1,12,1,7,1,7,1,1,2,1
"1177",302876,2,1,52,16,1,4,1,1,4,1,1,1,1,30,1,1,12,1,3,1,2,1,1,1,1
"1178",302877,1,1,41,9,1,-6,-6,-6,99,3,5,-2,-2,30,1,1,12,1,5,1,5,1,1,2,1
"1179",302878,1,1,28,13,1,2,2,2,6,2,7,0,-2,22,2,1,12,1,5,1,6,3,1,42,1
"1180",302880,2,1,66,16,2,6,1,2,2,1,1,1,1,30,1,1,12,1,3,1,1,2,1,42,1
"1181",400002,1,1,51,11,1,1,2,2,99,3,4,1,1,28,2,1,12,1,3,1,5,1,1,42,1
"1182",400004,1,1,26,9,2,4,1,3,99,3,4,-2,-2,22,1,1,12,1,5,1,5,3,1,42,0
"1183",400006,1,1,56,12,1,1,2,3,99,2,6,1,1,28,2,1,12,1,3,1,5,3,1,42,1
"1184",400007,2,5,20,10,2,1,1,3,2,1,1,1,1,29,1,1,12,1,3,1,2,1,1,42,1
"1185",400009,2,1,26,10,2,2,2,2,99,5,3,1,2,29,2,1,12,1,5,1,5,3,1,42,1
"1186",400015,1,1,41,9,2,1,1,2,99,1,1,1,1,28,1,1,12,1,3,1,2,1,1,1,1
"1187",400016,1,1,25,13,2,1,1,1,2,1,1,1,1,30,1,1,12,1,1,1,1,1,1,1,1
"1188",400017,2,1,60,9,1,1,1,2,6,2,7,1,2,29,1,1,12,1,5,1,7,1,1,2,1
"1189",400018,2,1,64,10,2,1,1,1,5,1,1,1,1,29,1,1,12,1,2,1,2,1,1,42,1
"1190",400021,2,1,49,10,2,1,1,4,99,3,4,-2,-2,22,2,2,12,1,5,1,2,1,1,42,0
"1191",400028,2,2,36,13,2,4,1,2,4,1,2,1,1,30,1,1,12,1,3,1,5,1,1,42,1
"1192",400033,1,6,62,9,1,1,2,2,4,3,4,1,2,28,2,1,12,1,5,1,5,3,1,42,1
"1193",400035,1,1,59,13,1,1,1,1,6,2,7,1,2,30,1,1,12,1,7,1,7,1,1,2,1
"1194",400039,2,1,55,10,1,1,1,1,6,3,5,1,2,29,1,1,12,1,5,1,7,1,1,2,1
"1195",400041,2,1,34,14,1,1,1,2,3,3,5,1,2,36,1,1,13,1,5,1,7,1,1,42,1
"1196",400044,1,1,59,10,2,4,1,2,5,3,5,1,2,29,1,1,12,1,5,1,5,1,1,42,1
"1197",400045,1,2,34,10,1,-7,-7,-7,99,1,1,-2,-2,30,1,1,12,1,2,1,5,1,1,42,1
"1198",400050,2,1,63,16,2,4,1,2,4,1,1,0,-2,30,2,1,12,1,1,1,5,3,1,42,1
"1199",400052,1,1,45,12,1,1,1,2,6,2,7,1,2,30,1,1,12,1,5,1,7,1,1,2,1
"1200",400053,1,6,55,10,1,-6,-6,-6,5,3,5,-2,-2,30,1,1,12,1,5,1,5,3,1,2,1
"1201",400054,2,1,57,13,1,2,1,3,6,2,7,1,2,35,1,1,12,1,5,1,7,1,1,2,1
"1202",400055,2,2,21,11,1,2,1,3,99,3,4,1,1,29,1,1,12,1,2,1,2,2,1,42,1
"1203",400056,1,1,58,10,2,1,1,1,4,3,3,1,1,28,1,1,12,1,2,1,2,1,1,42,1
"1204",400059,1,1,25,13,2,3,1,2,2,2,7,1,1,30,1,1,12,1,5,1,2,1,1,2,1
"1205",400062,2,1,52,9,1,1,1,2,99,1,1,-2,-2,22,1,1,12,1,2,1,5,1,1,1,1
"1206",400075,2,2,65,10,1,2,1,1,2,1,1,1,1,24,1,1,12,1,2,1,1,2,1,1,1
"1207",400076,1,1,57,13,1,1,1,3,6,2,7,1,2,35,1,1,12,1,7,1,7,1,1,2,1
"1208",400080,1,1,69,10,1,1,1,1,6,3,5,1,2,35,1,1,12,1,5,1,7,1,1,2,1
"1209",400086,2,1,22,10,2,2,1,2,99,1,1,1,2,29,1,1,12,1,5,1,5,2,1,42,1
"1210",400089,1,1,54,14,1,1,1,2,5,3,5,1,2,35,1,1,12,1,5,1,7,1,1,42,1
"1211",400090,2,1,55,14,1,1,1,2,3,3,3,0,-2,30,2,1,12,1,3,1,2,1,1,42,1
"1212",400093,2,2,46,12,1,1,1,3,4,3,3,1,1,29,1,1,12,1,3,1,5,1,1,42,1
"1213",400095,2,1,46,14,2,-6,-6,-6,4,3,4,-2,-2,30,1,1,12,1,5,1,5,3,1,42,0
"1214",400096,2,1,73,7,1,1,1,2,99,2,6,0,-2,22,2,1,12,1,5,1,5,3,1,42,1
"1215",400098,1,1,70,10,1,1,1,1,6,2,7,1,2,28,1,1,12,1,7,1,7,1,1,2,1
"1216",400099,1,1,79,8,2,1,2,3,4,1,1,1,1,24,2,1,12,1,1,1,5,1,1,42,1
"1217",400102,1,1,54,9,1,1,1,3,6,2,6,1,2,28,1,1,12,1,5,1,7,1,1,2,1
"1218",400103,2,2,33,10,1,4,1,3,99,1,1,1,1,29,1,1,12,1,3,1,2,1,1,42,1
"1219",400108,2,1,81,6,1,1,1,4,99,3,4,0,-2,22,2,1,9,2,7,1,5,3,1,42,1
"1220",400109,2,3,28,15,1,4,1,4,4,3,4,1,4,30,1,1,12,2,5,1,2,1,1,42,1
"1221",400112,2,1,32,13,2,1,1,3,4,3,3,1,1,30,1,1,12,1,3,1,5,1,1,42,1
"1222",400113,1,1,38,16,2,1,1,2,99,2,6,1,3,30,1,1,12,1,5,1,6,1,1,42,1
"1223",400119,2,1,-9,13,1,2,2,3,4,3,4,1,-9,30,2,1,12,1,3,1,5,2,1,42,1
"1224",400120,1,1,61,11,2,3,2,4,4,5,4,0,-2,22,2,2,9,2,5,1,5,3,1,42,0
"1225",400121,2,1,36,10,1,4,1,1,3,5,4,0,-2,22,2,1,12,1,2,1,2,3,1,42,1
"1226",400124,1,1,67,9,1,-6,-6,-6,99,1,1,-2,-2,30,1,1,12,1,2,1,5,1,1,1,1
"1227",400126,2,2,44,13,2,4,1,1,4,1,1,1,1,30,1,1,12,1,3,1,5,1,1,42,1
"1228",400130,1,1,46,12,1,2,1,2,3,2,6,-2,-2,22,1,1,12,1,5,1,2,2,1,42,1
"1229",400131,2,2,55,10,1,1,1,1,99,1,1,1,1,28,1,1,12,1,2,1,1,1,1,1,1
"1230",400132,2,2,30,9,1,1,1,1,-9,1,1,1,1,24,1,1,12,1,1,1,1,1,1,1,1
"1231",400133,1,-2,73,16,1,2,1,2,5,2,6,1,-9,30,1,1,12,1,5,1,6,3,1,42,1
"1232",400134,1,3,-9,13,1,2,1,3,99,2,6,1,-9,30,1,1,12,1,5,1,5,2,1,42,1
"1233",400135,1,1,64,6,1,1,1,1,99,2,6,0,-2,22,2,1,12,1,5,1,5,3,1,42,1
"1234",400136,1,1,-9,13,2,1,2,4,5,2,6,-2,-2,30,2,1,12,1,5,3,6,3,1,42,0
"1235",400143,2,2,33,10,2,4,1,3,99,3,4,-2,-2,24,1,1,12,1,3,1,5,3,1,42,0
"1236",400144,2,1,46,9,2,4,1,2,1,1,1,1,1,22,1,1,12,1,3,1,1,1,1,1,1
"1237",400147,2,5,53,13,2,4,1,3,4,3,4,1,1,29,1,1,12,1,3,1,5,2,1,42,1
"1238",400154,2,1,90,13,1,4,1,1,2,1,1,1,1,30,1,1,12,1,1,1,1,1,1,1,1
"1239",400158,1,1,23,12,2,6,1,2,1,1,2,1,1,30,1,1,12,1,3,1,1,1,1,42,1
"1240",400165,2,1,74,10,1,1,1,2,3,1,1,1,1,30,1,1,12,1,2,1,2,1,1,1,1
"1241",400172,2,1,77,10,1,1,1,1,4,3,4,1,2,29,1,1,12,1,3,1,5,1,1,42,1
"1242",400174,2,1,22,15,2,3,1,1,3,1,2,1,1,30,1,1,12,1,3,1,2,1,1,42,1
"1243",400175,2,1,20,10,1,1,1,2,6,2,7,1,2,29,1,1,12,1,5,1,7,1,1,2,1
"1244",400176,2,1,34,14,1,1,1,2,5,2,6,1,5,30,1,1,12,1,5,1,6,1,1,42,1
"1245",400177,1,2,69,11,1,4,1,2,99,1,1,1,1,28,1,1,12,1,3,1,5,1,1,42,1
"1246",400181,2,1,37,10,1,4,1,2,2,3,3,1,1,30,1,1,12,1,3,1,2,1,1,1,1
"1247",400183,1,1,46,14,1,2,1,2,6,2,6,1,2,35,1,1,12,1,5,1,7,1,1,42,1
"1248",400185,1,1,33,13,1,1,1,3,5,2,7,0,-2,30,2,1,12,1,7,1,6,1,1,42,1
"1249",400187,2,2,28,11,1,-6,-6,-6,99,1,1,-2,-2,30,1,1,12,1,2,1,5,1,1,42,1
"1250",400188,2,6,54,12,1,-7,-7,-7,5,5,5,-2,-2,29,1,1,12,1,5,1,5,3,1,42,1
"1251",400189,1,6,21,9,1,1,2,3,6,2,7,-2,-2,22,2,1,12,1,7,1,7,1,1,2,1
"1252",400191,1,1,40,13,2,2,1,3,5,2,6,-2,-2,30,1,1,12,1,5,2,6,3,1,42,0
"1253",400194,2,1,60,11,2,2,1,3,2,1,1,1,4,24,1,1,12,1,2,1,2,2,1,1,0
"1254",400195,2,5,40,14,1,1,1,2,5,2,6,1,2,38,1,1,12,1,5,1,7,1,1,42,1
"1255",400198,1,1,44,10,1,2,1,3,7,2,7,1,2,30,1,1,12,1,5,1,7,1,1,2,1
"1256",400200,2,5,19,10,1,2,1,2,1,1,1,1,1,24,1,1,12,1,3,1,1,1,1,1,1
"1257",400204,1,1,79,13,1,1,1,2,5,2,6,1,2,30,1,1,12,1,5,1,7,1,1,42,1
"1258",400208,1,1,46,12,2,1,1,3,6,2,6,1,2,28,1,1,12,1,5,1,7,1,1,42,1
"1259",400213,1,1,63,9,2,1,2,2,4,3,4,1,2,28,2,1,12,1,5,1,5,3,1,42,1
"1260",400214,1,1,30,13,2,1,1,2,6,2,6,1,2,30,1,1,12,1,5,1,7,1,1,42,1
"1261",400223,1,5,38,8,2,4,1,2,5,3,4,0,-2,22,2,1,12,1,5,1,5,3,1,42,0
"1262",400224,2,1,65,9,1,1,1,2,5,1,2,1,1,22,1,1,12,1,3,1,2,1,1,42,1
"1263",400230,1,3,39,10,2,4,2,4,4,2,6,-2,-2,22,2,2,12,1,5,1,5,3,1,42,0
"1264",400232,1,1,44,12,1,1,1,2,6,2,7,1,2,30,1,1,12,1,5,1,7,1,1,2,1
"1265",400234,2,1,82,9,2,1,1,1,5,3,5,-2,-2,22,1,1,12,2,5,1,6,1,1,42,0
"1266",400236,2,1,76,90,1,1,2,3,99,1,2,1,-2,22,1,1,12,1,3,1,5,1,1,42,1
"1267",400237,2,1,54,10,1,2,2,2,4,2,6,1,2,29,2,1,12,1,5,1,5,3,1,42,1
"1268",400241,2,1,36,9,2,-7,-7,-7,4,3,4,-2,-2,24,1,1,12,1,3,1,5,3,1,42,0
"1269",400243,2,1,70,12,2,1,1,1,2,1,1,1,1,24,1,1,12,1,1,1,1,1,1,1,1
"1270",400244,1,1,66,14,2,1,1,1,6,2,7,1,2,35,1,1,12,1,7,1,7,1,1,2,1
"1271",400245,1,3,68,13,1,1,1,4,7,2,7,-2,-2,22,1,1,12,1,7,1,7,1,1,2,1
"1272",400247,1,1,47,10,2,-7,-7,-7,99,2,6,-2,-2,30,1,1,12,1,5,1,5,3,1,42,0
"1273",400248,2,5,18,9,1,2,2,4,99,5,4,-2,-2,22,2,1,12,1,5,1,2,3,1,42,0
"1274",400251,2,1,38,10,1,1,1,1,5,2,7,1,2,29,1,1,12,1,7,1,7,1,1,2,1
"1275",400255,2,1,38,13,1,1,1,2,99,2,7,1,2,38,1,1,13,1,5,1,7,1,1,2,1
"1276",400259,1,1,19,10,2,3,2,4,99,3,4,1,2,29,2,1,9,1,5,1,7,3,1,42,1
"1277",400262,2,1,69,14,2,2,1,2,2,1,1,1,1,30,1,1,12,1,3,1,1,2,1,42,1
"1278",400266,2,4,-9,13,2,2,1,3,3,5,5,0,-2,29,2,1,12,1,5,3,5,3,1,42,1
"1279",400268,1,3,55,16,2,1,1,2,6,2,6,1,1,30,1,1,12,1,5,1,7,1,1,42,1
"1280",400269,2,1,-9,13,2,2,2,3,99,1,2,0,-2,22,2,2,12,1,3,1,5,3,1,42,0
"1281",400271,2,1,73,14,1,1,1,2,4,2,6,1,1,30,1,1,12,1,3,1,1,1,1,42,1
"1282",400274,2,1,62,9,2,1,1,4,3,1,2,1,2,29,1,1,12,1,3,1,5,1,1,42,1
"1283",400275,2,1,39,13,1,2,1,1,3,3,4,1,1,30,1,1,12,1,3,1,2,2,1,42,1
"1284",400277,2,1,59,10,2,2,2,4,99,3,4,1,2,29,2,1,12,1,5,1,5,3,1,42,1
"1285",400278,2,1,37,13,2,2,2,3,99,1,2,0,-2,29,2,2,12,1,3,1,5,3,1,42,0
"1286",400279,1,1,73,10,1,1,1,2,5,2,6,1,3,28,1,1,12,1,5,1,6,1,1,42,1
"1287",400281,1,6,53,9,2,1,1,1,5,3,5,1,3,22,1,1,12,1,5,1,6,1,1,2,1
"1288",400282,2,1,-9,13,1,1,1,2,5,3,5,1,-2,30,1,1,12,1,5,1,6,1,1,42,1
"1289",400283,1,5,56,10,1,1,1,2,99,3,5,1,2,29,1,1,12,1,5,1,7,1,1,42,1
"1290",400285,2,1,65,16,2,4,1,2,2,1,1,1,1,30,1,1,12,1,3,1,1,1,1,42,1
"1291",400289,1,2,26,12,1,5,2,2,2,3,4,0,-2,22,2,1,12,1,5,1,2,3,1,42,0
"1292",400290,1,2,66,10,1,4,1,3,99,1,1,1,1,28,1,1,12,1,3,1,5,1,1,42,1
"1293",400296,2,1,28,10,1,1,1,2,7,2,7,1,2,29,1,1,13,1,5,1,7,1,1,2,1
"1294",400302,2,1,55,9,2,1,1,2,6,2,7,0,-2,22,2,1,12,1,7,1,7,3,1,42,1
"1295",400304,2,2,70,10,1,-6,-6,-6,4,1,1,-2,-2,30,1,1,12,1,2,1,5,1,1,42,1
"1296",400305,2,3,34,11,1,6,1,2,2,1,2,1,1,22,1,1,12,1,3,1,1,2,1,42,1
"1297",400306,1,1,49,13,1,1,1,1,6,5,5,1,2,35,1,1,13,1,5,1,7,1,1,2,1
"1298",400308,1,1,77,14,2,2,1,3,1,1,1,1,1,30,1,1,12,1,3,1,1,1,1,42,1
"1299",400312,2,1,39,10,1,1,1,2,99,2,6,0,-2,22,2,1,12,1,5,1,5,3,1,42,1
"1300",400315,2,5,25,10,2,4,1,2,4,3,3,-2,-2,24,1,1,12,1,3,1,2,2,1,42,0
"1301",400317,2,1,58,13,1,1,1,2,6,2,7,1,2,30,1,1,12,1,5,1,7,1,1,2,1
